temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2028,struct_with_input,0.8,0.8,./RUN_FULL_EXP,CAT,CAT,0.9951463589319589,0.021745377021116674,0.0009478258402536231,1.6498832792411446
