Feature,Importance
0.01,57.77372937065569
ASA_m2_g,12.347078497060554
ASA_m2_cm3,6.165860194980771
AV_VF,6.039491938690027
AV_cm3_g,4.541751385006365
cm3_g,3.600469683255991
PLD,2.340730325629771
LCD,2.244524896680648
LFPD,1.8950796652305983
Has_OMS,1.3254408241721
NASA_m2_cm3,0.9449472809285075
NASA_m2_g,0.7308693380804172
NAV_cm3_g,0.0500265996285578
