Feature,Importance
5,74.78690789123863
0.01_x,10.705370861731552
0.01_y,8.14303720050465
AV_cm3_g_y,0.7124698789466274
cm3_g_x,0.6781241046320295
AV_cm3_g_x,0.612973314481371
ASA_m2_cm3_y,0.45734662301069523
ASA_m2_g_y,0.43919057311427784
AV_VF_y,0.34052594276055176
LCD_y,0.32915808152841436
ASA_m2_cm3_x,0.32123330202428385
cm3_g_y,0.2983653754690031
LFPD_y,0.267019845348554
PLD_x,0.2670090532785068
NASA_m2_g_x,0.23833833410195343
LCD_x,0.19810171184299757
Has_OMS_x,0.18671381815292984
PLD_y,0.17442457557100338
AV_VF_x,0.16423783946254306
LFPD_x,0.15619490473837938
ASA_m2_g_x,0.1511488561445587
Has_OMS_y,0.12803774277672378
NASA_m2_cm3_x,0.07853635450841948
NASA_m2_cm3_y,0.06483181533401343
NASA_m2_g_y,0.038311545106817675
NAV_cm3_g_y,0.03510187934795192
NAV_cm3_g_x,0.027288574842524893
