temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2026,struct_with_input,0.0,0.8,./RUN_FULL_EXP,CAT,CAT,0.9845783605567011,0.039801115257560145,0.007166705605913217,2.6479896866395523
