Feature,Importance
HENRY,50.44395463700753
ASA_m2_g,14.97556306457933
AV_cm3_g,6.670529919753077
ASA_m2_cm3,6.238652335199698
AV_VF,4.932736832813561
cm3_g,4.594261103007642
PLD,2.9560140145944005
LFPD,2.566533161773649
LCD,2.462594270244823
Has_OMS,2.1044571401971766
NASA_m2_cm3,1.2064831772055253
NASA_m2_g,0.7909041948637549
NAV_cm3_g,0.05731614875981406
