Feature,Importance
0.01,80.4693824949889
ASA_m2_cm3,3.741558841424942
Has_OMS,2.2039031563190785
AV_VF,2.087776005442526
ASA_m2_g,2.000453261784717
LCD,1.8802213343093748
cm3_g,1.7736496205010055
AV_cm3_g,1.6541934323893241
PLD,1.5420465155466179
LFPD,1.1690889913695006
NASA_m2_g,0.8834150341585458
NASA_m2_cm3,0.51351556268302
NAV_cm3_g,0.08079574908242826
