epoch,train_loss,val_loss
1,0.3360073082264442,0.12009166926145554
2,0.09691641251468412,0.07744503766298294
3,0.08004436867244272,0.07147747278213501
4,0.0696077642850129,0.06794819235801697
5,0.0663982072816248,0.06565140187740326
6,0.06475316769541233,0.06846576929092407
7,0.06433052887912462,0.06644923239946365
8,0.06419882874890982,0.06547276675701141
9,0.06068958531096962,0.06372056156396866
10,0.06044607231467193,0.06412797421216965
11,0.05951122032052063,0.06427331268787384
12,0.05897042952131692,0.06530396640300751
13,0.057133011937962136,0.0614481046795845
14,0.05659343251211508,0.062122683972120285
15,0.05980141288801233,0.06283152848482132
16,0.059299631484763346,0.06255039572715759
17,0.05577787573284208,0.060571279376745224
18,0.056284920701984695,0.06605513393878937
19,0.056032239890652556,0.06178838387131691
20,0.05429779397076871,0.05867074057459831
21,0.05421964697244861,0.05919273570179939
22,0.053476481614137476,0.06255342811346054
23,0.0537181936178786,0.057941436767578125
24,0.050544962964041505,0.0569494366645813
25,0.05279589152274567,0.06116997078061104
26,0.053760653693171255,0.06201659142971039
27,0.05166670259684581,0.057319093495607376
28,0.05257839543517301,0.055826667696237564
29,0.049756143823035205,0.05743515118956566
30,0.04945087263203529,0.05845946818590164
31,0.05020591853356402,0.0559128113090992
32,0.04829923819603075,0.05722622200846672
33,0.04883848389100905,0.060259655117988586
34,0.05014840132090393,0.05848749354481697
35,0.04728702633239316,0.05548524856567383
36,0.047581069717719096,0.056885726749897
37,0.049013279475874416,0.05469893664121628
38,0.04855687869856977,0.060534313321113586
39,0.0478841205138758,0.057664450258016586
40,0.04610421114349529,0.05595294013619423
41,0.047454846452876745,0.05407067760825157
42,0.04473943185708814,0.05722181499004364
43,0.04636276253144835,0.05390871316194534
44,0.04611365754227835,0.05486346781253815
45,0.045196859448789116,0.0556386262178421
46,0.04565546043896839,0.05407077074050903
47,0.04515536151531436,0.05572626739740372
48,0.046363217452871204,0.057825781404972076
49,0.04627693122358618,0.0526922270655632
50,0.04438512507640146,0.05473016947507858
51,0.04382633243570434,0.05473628267645836
52,0.04353942854422915,0.052837442606687546
53,0.044267183167799,0.055769167840480804
54,0.04294353647609586,0.05352619290351868
55,0.042822990206145585,0.052628349512815475
56,0.042408698443291315,0.054445281624794006
57,0.04413050669734326,0.05299495533108711
58,0.04228907746876784,0.05619746074080467
59,0.0417843423334949,0.05291042476892471
60,0.04243416857109012,0.05189034342765808
61,0.04218936055488307,0.05334581434726715
62,0.041387289851621795,0.05508171766996384
63,0.0418729596763285,0.05186454951763153
64,0.043500308312873215,0.054127346724271774
65,0.04192222923861108,0.051770150661468506
66,0.04199476349784667,0.052879106253385544
67,0.041319743151457505,0.05375092849135399
68,0.04050977682749293,0.05023898929357529
69,0.04057259642023741,0.05202613025903702
70,0.040216160123196405,0.05130474269390106
71,0.04024827070854822,0.05334343761205673
72,0.040044497881924636,0.05152531713247299
73,0.04143389678093735,0.053479138761758804
74,0.03950037810303873,0.051371365785598755
75,0.03982923414025988,0.05482606962323189
76,0.03967751918453563,0.05244669318199158
77,0.03906696502715606,0.05661807581782341
78,0.040666502455759174,0.04977482557296753
79,0.038445804025753434,0.05492449551820755
80,0.03911738468978471,0.05239488184452057
81,0.03836671658270638,0.051758281886577606
82,0.039017875405371494,0.05162469670176506
83,0.03842234249882361,0.050534751266241074
84,0.038382076239934684,0.052771687507629395
85,0.038614688049392734,0.051765620708465576
86,0.037019645445779764,0.05327858775854111
87,0.03851878023393798,0.051589224487543106
88,0.036337641621466965,0.05069576948881149
89,0.038675105004938454,0.051114220172166824
90,0.03760354884558721,0.050452034920454025
91,0.036940113950052686,0.04849199205636978
92,0.03690282959946257,0.0533795990049839
93,0.037119913883443136,0.05010470375418663
94,0.0365150876266308,0.05099231377243996
95,0.03584966906787196,0.048998262733221054
96,0.03566820329622639,0.052119165658950806
97,0.036087026364985925,0.05008826032280922
98,0.0364473932356976,0.050487905740737915
99,0.03547812522919576,0.048221416771411896
100,0.03493313326239073,0.049699608236551285
101,0.03528597678687814,0.04836904630064964
102,0.035699464237756655,0.049665480852127075
103,0.03529693729047008,0.05022386834025383
104,0.035572024247578625,0.04890942573547363
105,0.03536948639508369,0.050112251192331314
106,0.03474306184125234,0.04822883754968643
107,0.03442749877150929,0.04982801526784897
108,0.03547054068049137,0.05039914324879646
109,0.03501243632793324,0.05101249739527702
110,0.03371876423181437,0.049083925783634186
111,0.03470629183848015,0.05168113112449646
112,0.03380789066794715,0.04970502480864525
113,0.034484970477279824,0.049354299902915955
114,0.033838207293910946,0.05080031976103783
115,0.033757170260260316,0.04945879057049751
116,0.0324822210269161,0.04852612316608429
117,0.03184601517070386,0.04710463806986809
118,0.03250529837639114,0.04916122555732727
119,0.03210311992840902,0.05078085511922836
120,0.0315797264048134,0.04794648662209511
121,0.03249684718153768,0.04753321036696434
122,0.03154419456927583,0.04997473955154419
123,0.031067881654313224,0.050395894795656204
124,0.03166592289627932,0.049306660890579224
125,0.03135968376201114,0.04861122742295265
126,0.031063972832234304,0.05008099973201752
127,0.03195159954248115,0.049280449748039246
128,0.03109002786074571,0.052949897944927216
129,0.031247512059424092,0.04739207401871681
130,0.030535045992615095,0.04846721142530441
131,0.03103242783763938,0.0479460209608078
132,0.030225281732833325,0.04842870682477951
133,0.030332512550838228,0.048256512731313705
134,0.03063909865646477,0.048656951636075974
135,0.030381559004779526,0.05135871842503548
136,0.029737302296748466,0.0520869679749012
137,0.030615343186818383,0.04788949713110924
138,0.030524513220315134,0.048462096601724625
139,0.030255856230316392,0.04736582934856415
