Feature,Importance
5,67.20470454458246
0.01_x,12.98407600112059
0.01_y,12.078925110012994
AV_cm3_g_x,0.7280337033205614
AV_cm3_g_y,0.6163034374605286
cm3_g_y,0.6135801473657587
ASA_m2_g_x,0.531978523690329
cm3_g_x,0.5027685813259769
AV_VF_x,0.5026769460117765
ASA_m2_cm3_x,0.45399459323103397
LFPD_x,0.44737568479489676
ASA_m2_cm3_y,0.4451537222391294
LCD_y,0.4070641768083057
LFPD_y,0.29985779118844547
PLD_x,0.29253274105506555
ASA_m2_g_y,0.23385427627389513
PLD_y,0.23341305947409294
AV_VF_y,0.21325477048150385
NASA_m2_g_y,0.20808446176774437
NASA_m2_cm3_y,0.2060293833364273
NASA_m2_cm3_x,0.1732266820875739
LCD_x,0.16158005927871874
Has_OMS_x,0.1361506130381606
NASA_m2_g_x,0.12334123721372367
Has_OMS_y,0.08617027352859086
NAV_cm3_g_y,0.07702647053884443
NAV_cm3_g_x,0.03884300877287971
