Feature,Importance
5,37.785112183615205
0.01,8.334462693182559
cm3_g_y,4.562874963124011
cm3_g_x,4.47698806291733
ASA_m2_cm3_x,3.8990384834720535
AV_VF_y,3.637039112451247
LCD_y,3.28349058066508
ASA_m2_g_x,3.099627779711933
AV_VF_x,3.017407191750615
ASA_m2_g_y,2.753380062613561
PLD_y,2.6694425231292653
ASA_m2_cm3_y,2.6499619985344705
LFPD_x,2.5452997045979213
Has_OMS_x,2.4773893083660212
PLD_x,2.4567864733877065
LFPD_y,2.2538268285994
LCD_x,2.2469537107760686
Has_OMS_y,2.1164129667298863
AV_cm3_g_y,2.053617209418177
AV_cm3_g_x,1.6329326861307711
NASA_m2_g_y,0.4938526278526634
NASA_m2_g_x,0.4811500590263847
NASA_m2_cm3_x,0.41400714445974574
NASA_m2_cm3_y,0.3608040864041189
NAV_cm3_g_y,0.15093924368917275
NAV_cm3_g_x,0.14720231539461953
