temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2027,struct_with_input,0.45,0.45,./RUN_FULL_EXP,CAT,CAT,0.9938321875623073,0.028052592719222808,0.0017406627523569769,2.193007778200279
