Feature,Importance
0.01,83.9156779927636
cm3_g,2.1566056991195963
Has_OMS,2.1098077151370025
AV_cm3_g,1.7968407092563412
PLD,1.7797903789323446
LFPD,1.6410410746934465
AV_VF,1.5815019372289938
LCD,1.4604507644497624
ASA_m2_cm3,1.4588185465496977
ASA_m2_g,1.2105408661380874
NASA_m2_cm3,0.41510699002903373
NASA_m2_g,0.38580220393886244
NAV_cm3_g,0.0880151217632098
