Feature,Importance
5,70.40252799072083
0.01_y,11.369434672851316
0.01_x,8.443236524940804
AV_cm3_g_x,0.9316436391627883
ASA_m2_g_y,0.9115548406803335
AV_cm3_g_y,0.8099064704988562
ASA_m2_cm3_y,0.7363247286950629
cm3_g_x,0.6869940266847897
ASA_m2_cm3_x,0.6407526139463944
LCD_y,0.5624193206697838
LFPD_y,0.4608528169299597
PLD_x,0.45602371525295843
cm3_g_y,0.40057072903020535
LFPD_x,0.38028984220293105
PLD_y,0.357196095944779
NASA_m2_g_x,0.35625011724239836
ASA_m2_g_x,0.35449980914513457
LCD_x,0.2941514544403321
AV_VF_x,0.25494167837945064
Has_OMS_x,0.25003856949128567
Has_OMS_y,0.22292810866480428
AV_VF_y,0.21682048056780234
NASA_m2_cm3_y,0.16016324419935177
NASA_m2_g_y,0.12190686378000877
NAV_cm3_g_y,0.10501811672172649
NASA_m2_cm3_x,0.07837892189464556
NAV_cm3_g_x,0.03517460726124023
