temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2029,struct,0.0,0.5,./RUN_FULL_EXP,CAT,CAT,0.9033027570496122,0.10754380260988251,0.028659212886143485,9.243920940506378
