temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
293K,0.01,15,2027,lowq,0.3,0.5,./RUN_FULL_EXP,cat,0.9618737766741048,0.17123034679212473,0.06305494189657163,5.688700442496716
