temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2026,struct,0.0,0.2,./RUN_FULL_EXP,CAT,CAT,0.8368039965062894,0.13787078237661002,0.0414102491719971,11.993743927452142
