Feature,Importance
5,24.639169946932615
0.01,5.910358004564916
AV_VF_x,4.801068565456797
PLD_x,4.769350376725221
cm3_g_x,4.7316305895331165
ASA_m2_g_x,4.19303726559054
AV_VF_y,4.156928227237348
LCD_y,4.09273974099287
cm3_g_y,3.889800557433634
PLD_y,3.817851577730759
ASA_m2_g_y,3.690213530707789
LCD_x,3.557480870858701
ASA_m2_cm3_y,3.519183061994112
Has_OMS_x,3.51853495815355
AV_cm3_g_x,3.3341342311589512
AV_cm3_g_y,3.2458957577308554
LFPD_x,3.173112120146298
ASA_m2_cm3_x,2.892143320839002
LFPD_y,2.70577604790015
Has_OMS_y,2.569417876806461
NASA_m2_cm3_x,0.7237254195403325
NASA_m2_g_x,0.6668420235780559
NASA_m2_g_y,0.6656297906281545
NASA_m2_cm3_y,0.6303271574947235
NAV_cm3_g_x,0.06177123528207918
NAV_cm3_g_y,0.0438777449829643
