iter	RMSE
402	0.07060046887
403	0.07043012477
404	0.07032367553
405	0.0701762919
406	0.07002313712
407	0.06994887717
408	0.0698502198
409	0.06978657853
410	0.06969771956
411	0.06958813924
412	0.06946302843
413	0.06940782399
414	0.06933462875
415	0.06925886455
416	0.06906948549
417	0.06899179717
418	0.06889219962
419	0.06873318833
420	0.06855287259
421	0.06834408072
422	0.06820083802
423	0.06810655088
424	0.06794632073
425	0.06784733683
426	0.06776191731
427	0.06764162017
428	0.06753198163
429	0.06749155802
430	0.06745792585
431	0.06732117605
432	0.06724924564
433	0.06717340514
434	0.06708027203
435	0.06703849185
436	0.06687452092
437	0.0667491796
438	0.06667977984
439	0.06653799123
440	0.06640429953
441	0.06626098289
442	0.0661272178
443	0.06603723933
444	0.06598665965
445	0.06592669017
446	0.06584438921
447	0.06573005572
448	0.06560987114
449	0.06555368545
450	0.06536507959
451	0.06526478548
452	0.06522273174
453	0.06512240551
454	0.06501443913
455	0.06491354787
456	0.06480391171
457	0.06474790867
458	0.06466117073
459	0.06456751841
460	0.06451938944
461	0.06442934443
462	0.06435619561
463	0.06424863733
464	0.06414772649
465	0.06400746704
466	0.06391121654
467	0.06384285708
468	0.06370979122
469	0.06366406057
470	0.06359454554
471	0.06347503353
472	0.0633736624
473	0.06325253783
474	0.06312490135
475	0.063019646
476	0.06289288265
477	0.06278978736
478	0.06272651855
479	0.06269662352
480	0.06263638251
481	0.06257542347
482	0.06248825787
483	0.06237856075
484	0.06226674313
485	0.06215539323
486	0.06205637996
487	0.06199265822
488	0.06190099593
489	0.06180930313
490	0.06178040214
491	0.06171060953
492	0.06161784476
493	0.06155958299
494	0.06148424291
495	0.06137443101
496	0.06133083553
497	0.06125606966
498	0.06117510213
499	0.0610996041
500	0.0610448115
501	0.06098798327
502	0.06085436681
503	0.06076570113
504	0.06070358334
505	0.06062582804
506	0.06054073244
507	0.06044736681
508	0.06033989717
509	0.06028010545
510	0.06022743888
511	0.06014772602
512	0.06007053095
513	0.05998767644
514	0.05994274234
515	0.05991137097
516	0.05983025319
517	0.05980530705
518	0.05974203726
519	0.05970737315
520	0.05962563827
521	0.05960401362
522	0.05951926872
523	0.05942209375
524	0.05935882118
525	0.05924550577
526	0.05918167718
527	0.05910526373
528	0.05907781082
529	0.05906809147
530	0.05904099821
531	0.05896559755
532	0.05889651837
533	0.05885921082
534	0.05882457138
535	0.05870679382
536	0.05867159389
537	0.0585697843
538	0.05850433952
539	0.05843408303
540	0.05837565356
541	0.05830054836
542	0.05825493513
543	0.05819495712
544	0.05815661537
545	0.05809881658
546	0.05798356386
547	0.05794380659
548	0.05784362481
549	0.05780743701
550	0.05770547997
551	0.05763419155
552	0.05760123772
553	0.05753712495
554	0.05750594238
555	0.05744740525
556	0.05738749253
557	0.0572847963
558	0.05721160604
559	0.05718888779
560	0.05714799773
561	0.05710360709
562	0.05706897345
563	0.05700759755
564	0.0569203822
565	0.05687043892
566	0.05675576543
567	0.05672653108
568	0.05667320774
569	0.05661514889
570	0.05653359362
571	0.0564935217
572	0.05645674808
573	0.05642154661
574	0.05634357755
575	0.05628256727
576	0.05622106409
577	0.05615927522
578	0.05609363967
579	0.05604987204
580	0.05601102062
581	0.05598235475
582	0.05592130931
583	0.05587202002
584	0.05582783892
585	0.05579216227
586	0.05567416483
587	0.05560208007
588	0.05552418431
589	0.05546459506
590	0.05538372125
591	0.05527978353
592	0.05522947773
593	0.05518197117
594	0.05511835668
595	0.05506875815
596	0.05501161651
597	0.05498583797
598	0.05492354569
599	0.05488861122
600	0.05485190994
601	0.05479303834
602	0.05471321721
603	0.05464994986
604	0.05462632503
605	0.05458232554
606	0.05451877405
607	0.05444948062
608	0.05441217503
609	0.05437816792
610	0.05435544324
611	0.05430945035
612	0.05426144632
613	0.05417718759
614	0.05413790621
615	0.05407895923
616	0.05402807114
617	0.05395359929
618	0.05388909502
619	0.05383133785
620	0.0537472544
621	0.0536659674
622	0.05359031466
623	0.05356111535
624	0.05353855878
625	0.05350207336
626	0.0534761171
627	0.05337993508
628	0.05332932065
629	0.05327716449
630	0.05319145352
631	0.05314986779
632	0.05309176014
633	0.05304177271
634	0.0529255195
635	0.05288034986
636	0.05283053206
637	0.05276570611
638	0.05271891884
639	0.05263121555
640	0.05258950828
641	0.05247349206
642	0.05241620476
643	0.05239714468
644	0.05236274311
645	0.05232830587
646	0.05230063724
647	0.05220533847
648	0.0521568886
649	0.05209590594
650	0.05206096
651	0.05197862034
652	0.05195436289
653	0.05190286426
654	0.05183957204
655	0.05176151327
656	0.05167954335
657	0.05163170493
658	0.0515722053
659	0.05153779603
660	0.05149254884
661	0.05141095787
662	0.05137961742
663	0.05131957148
664	0.05127791504
665	0.05123855426
666	0.05117142325
667	0.05114294637
668	0.05110070964
669	0.05103603841
670	0.05092690217
671	0.05085943416
672	0.05080382891
673	0.05073219728
674	0.05067289566
675	0.05064039006
676	0.05059685421
677	0.05053473717
678	0.05046450176
679	0.05040918922
680	0.05033516047
681	0.05027346881
682	0.05022370884
683	0.05018598371
684	0.0501251564
685	0.05009646529
686	0.05005638378
687	0.04997323979
688	0.04991889073
689	0.04985948525
690	0.04979021174
691	0.049731978
692	0.0496736432
693	0.04963712264
694	0.04959516614
695	0.04952107807
696	0.0494881121
697	0.04945758464
698	0.04943482718
699	0.0493935488
700	0.04936634758
701	0.04933214525
702	0.04925882422
703	0.04920976574
704	0.04918792772
705	0.04917268771
706	0.04913688514
707	0.04909994101
708	0.04906423737
709	0.04903351716
710	0.04900191874
711	0.048948575
712	0.04889134171
713	0.04886546038
714	0.04884200861
715	0.04881822737
716	0.04876483394
717	0.04872323204
718	0.04870704693
719	0.04865252001
720	0.04858818645
721	0.04853474095
722	0.04849281151
723	0.04846356056
724	0.04844335478
725	0.04840823917
726	0.04831069264
727	0.04824079459
728	0.04820590982
729	0.04817236235
730	0.04813338812
731	0.04808131065
732	0.04805623915
733	0.04804026441
734	0.04801642354
735	0.04796697725
736	0.04793241637
737	0.04789745732
738	0.04783528404
739	0.04780535885
740	0.04776083557
741	0.04774046578
742	0.04771936442
743	0.04766661523
744	0.04764757798
745	0.04762083461
746	0.04755801652
747	0.04750582579
748	0.04744292226
749	0.04739658038
750	0.04733894083
751	0.04730672057
752	0.04728453704
753	0.04722302201
754	0.04717981765
755	0.04715385102
756	0.0470812192
757	0.04706503539
758	0.04701023536
759	0.0469676798
760	0.04694483151
761	0.0468910069
762	0.04683290011
763	0.04677852364
764	0.04676331201
765	0.04671310253
766	0.04664550094
767	0.0466065014
768	0.04656961609
769	0.04650984035
770	0.04648538237
771	0.04646872809
772	0.04644195398
773	0.04638387501
774	0.04634989296
775	0.04633365978
776	0.04628992055
777	0.04622415252
778	0.04619749151
779	0.0461474244
780	0.04609397308
781	0.0460723753
782	0.04606095542
783	0.04603332385
784	0.04601460397
785	0.04599094615
786	0.04594800322
787	0.04591832517
788	0.04589411828
789	0.04584922463
790	0.04582934292
791	0.04578171559
792	0.04576778335
793	0.04572504642
794	0.04566474298
795	0.04564644376
796	0.04562046149
797	0.04556394525
798	0.04551728209
799	0.04546102078
800	0.04541540067
801	0.04537208921
802	0.04533598063
803	0.04529592783
804	0.04527930927
805	0.04525379996
806	0.04522697142
807	0.0451807339
808	0.04511953467
809	0.04506709457
810	0.04503461903
811	0.04500585474
812	0.04497888435
813	0.04493441826
814	0.04486641359
815	0.04481117194
816	0.04479580894
817	0.04476928502
818	0.04474346513
819	0.04470879449
820	0.044684321
821	0.04464380603
822	0.04460144014
823	0.04457688454
824	0.04454592595
825	0.04449665746
826	0.04448212118
827	0.04445736974
828	0.04442616129
829	0.0443690878
830	0.04434551044
831	0.04430301158
832	0.04425897194
833	0.04424497836
834	0.04418570084
835	0.0441474956
836	0.04408537325
837	0.04404229994
838	0.04402770246
839	0.0439751104
840	0.04395514981
841	0.04392936985
842	0.04386222042
843	0.04382897034
844	0.04379133629
845	0.04376963481
846	0.04375822294
847	0.04370999895
848	0.0436508389
849	0.0436234973
850	0.04360444843
851	0.04356656365
852	0.04353968966
853	0.04350795084
854	0.04348060742
855	0.04343485298
856	0.04341120724
857	0.0433939695
858	0.04336374539
859	0.0433293057
860	0.04329820053
861	0.04324498651
862	0.04322346153
863	0.04318961188
864	0.04316055102
865	0.04313764136
866	0.04310207869
867	0.04309301557
868	0.043084615
869	0.04305996924
870	0.04303710227
871	0.042988724
872	0.04294199108
873	0.04289710712
874	0.04287258394
875	0.04285332335
876	0.04283072749
877	0.04281290046
878	0.04280032687
879	0.04274679716
880	0.04270151966
881	0.0426595998
882	0.04262663242
883	0.04260685693
884	0.0425699699
885	0.04251459141
886	0.04249674785
887	0.04245317498
888	0.04240393839
889	0.04234702719
890	0.04230254324
891	0.04228189411
892	0.04226096391
893	0.04219948804
894	0.04216697856
895	0.04211397995
896	0.04209052376
897	0.04205104821
898	0.04201908834
899	0.04198297002
900	0.0419509702
901	0.04191402651
902	0.04186359334
903	0.04181225821
904	0.04178190364
905	0.04173845816
906	0.04171759092
907	0.04169004696
908	0.04164915564
909	0.04161279755
910	0.04160102461
911	0.04158331563
912	0.04155827717
913	0.04150341031
914	0.04146832354
915	0.04145427499
916	0.04142777346
917	0.04137913861
918	0.04135967484
919	0.04133920315
920	0.04132195146
921	0.04129957069
922	0.04126723279
923	0.04124010753
924	0.04120554592
925	0.04119927676
926	0.0411729792
927	0.04114289317
928	0.04112255174
929	0.04105841459
930	0.04101407974
931	0.04098229103
932	0.04096902498
933	0.04093424844
934	0.04091671148
935	0.04090338919
936	0.04089168199
937	0.04086266672
938	0.04081551119
939	0.04078921192
940	0.04077159442
941	0.04074753943
942	0.04072447142
943	0.04070431667
944	0.04069442971
945	0.04066535013
946	0.04061513794
947	0.04060110336
948	0.0405911712
949	0.04056403238
950	0.040532026
951	0.04050833835
952	0.0404937303
953	0.04048451002
954	0.04046301142
955	0.04042831016
956	0.0403977206
957	0.04037178077
958	0.04036060766
959	0.0403413232
960	0.04033001805
961	0.04031847056
962	0.04027818893
963	0.04025861436
964	0.04023080874
965	0.04022001344
966	0.04019431179
967	0.04017178734
968	0.04016051028
969	0.04013834049
970	0.04012729213
971	0.04009323366
972	0.04006515096
973	0.04001842379
974	0.04000629231
975	0.03996434891
976	0.03992904946
977	0.03990524045
978	0.03989357437
979	0.03985302743
980	0.03982046253
981	0.03980080754
982	0.0397855652
983	0.03975531444
984	0.03970133938
985	0.03966177992
986	0.03963359912
987	0.03960055809
988	0.03956948756
989	0.03954239471
990	0.03951335553
991	0.03950873104
992	0.03949979749
993	0.03948260622
994	0.03945300363
995	0.03943696483
996	0.03942863838
997	0.03940238076
998	0.03937270939
999	0.03936463055
33
