Feature,Importance
5,37.96999695489642
0.01,9.321678633530391
cm3_g_y,4.459531476601109
cm3_g_x,3.887516587267447
AV_VF_y,3.591660994027162
ASA_m2_g_y,3.4704288817221087
AV_VF_x,3.393312533444129
ASA_m2_cm3_x,3.1821190269682096
ASA_m2_g_x,2.904061402081329
PLD_y,2.870315760430551
AV_cm3_g_y,2.859218781468998
PLD_x,2.803227063523921
LFPD_y,2.7365784904152286
Has_OMS_x,2.7077322589316513
ASA_m2_cm3_y,2.621564915099977
LCD_y,2.6105196974814153
Has_OMS_y,2.1693589305134164
LFPD_x,1.9225436226735473
LCD_x,1.6009124080746575
AV_cm3_g_x,0.9076216354494707
NASA_m2_g_y,0.5470694618662676
NASA_m2_cm3_y,0.41265369449797873
NASA_m2_g_x,0.39136080853860944
NASA_m2_cm3_x,0.37676006452856803
NAV_cm3_g_x,0.15907274031944785
NAV_cm3_g_y,0.123183175647998
