Feature,Importance
5,51.86527455782115
0.01_y,18.638641090506876
0.01_x,15.27584083934497
ASA_m2_g_y,1.8736171253374143
cm3_g_x,1.4879771417859269
cm3_g_y,0.8478003523048537
LFPD_x,0.7548730559464755
LCD_x,0.7543901199373297
AV_cm3_g_y,0.7421172166958213
LCD_y,0.705727584702327
PLD_y,0.6968785637842096
NASA_m2_cm3_x,0.6734820737419293
AV_VF_y,0.616286278859331
ASA_m2_cm3_y,0.5682339226746396
Has_OMS_x,0.5602681984055177
LFPD_y,0.557086368814854
AV_cm3_g_x,0.49186765127673837
NASA_m2_cm3_y,0.4798541756732523
ASA_m2_cm3_x,0.44140996620469336
PLD_x,0.4295845758585764
AV_VF_x,0.4032112564868801
ASA_m2_g_x,0.4021669457563321
NASA_m2_g_x,0.3792390555460595
NASA_m2_g_y,0.15859638016232813
NAV_cm3_g_x,0.12431148593309736
Has_OMS_y,0.05499144218765018
NAV_cm3_g_y,0.01627257425076748
