Feature,Importance
5,72.57572555351022
0.01_x,14.109644340649352
0.01_y,7.487627705692643
AV_VF_y,0.5685580965088677
AV_VF_x,0.5582610391438554
AV_cm3_g_y,0.558125989679184
ASA_m2_g_y,0.47214893424183474
cm3_g_y,0.4383034606767956
LCD_x,0.38430604682959857
PLD_x,0.329757724850068
LCD_y,0.288765566285419
ASA_m2_g_x,0.2650808882975256
PLD_y,0.2514991259263097
AV_cm3_g_x,0.2491010912145098
ASA_m2_cm3_y,0.2065548164197998
ASA_m2_cm3_x,0.20492489917253476
LFPD_x,0.1741981370168132
LFPD_y,0.17157716867387005
cm3_g_x,0.13832198769213094
NASA_m2_cm3_x,0.11768211928300422
NASA_m2_g_y,0.10529927712658572
Has_OMS_y,0.10390934764477858
NASA_m2_g_x,0.07273011840398
NASA_m2_cm3_y,0.07028587834670576
NAV_cm3_g_y,0.04896534401746015
Has_OMS_x,0.03763350837110755
NAV_cm3_g_x,0.01101183432502592
