temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2027,struct_with_input,0.4,0.8,./RUN_FULL_EXP,CAT,CAT,0.9955047703138512,0.024300203188226316,0.0013310299990404396,1.9253181687316587
