Feature,Importance
5,64.5542486364237
0.01_y,14.456903624426694
0.01_x,10.896963238367837
ASA_m2_g_y,0.8592075545097962
AV_cm3_g_x,0.8278356522013118
ASA_m2_cm3_x,0.7583687478540143
AV_cm3_g_y,0.724081801653154
LCD_x,0.5863654070202138
PLD_x,0.579641642113906
ASA_m2_cm3_y,0.5591006104831073
cm3_g_y,0.5344432288028652
cm3_g_x,0.5314128166633508
ASA_m2_g_x,0.5078192697083667
LCD_y,0.49789911577088103
LFPD_x,0.4439985761844463
PLD_y,0.3857893838847589
Has_OMS_x,0.3764408463859371
LFPD_y,0.3573625221924819
AV_VF_x,0.34803152314578906
NASA_m2_g_x,0.32626984207109444
Has_OMS_y,0.2337626655888879
AV_VF_y,0.21907286822142807
NASA_m2_cm3_y,0.1256396666125611
NAV_cm3_g_y,0.08610646441593427
NASA_m2_g_y,0.08564519767337217
NASA_m2_cm3_x,0.07249393849021546
NAV_cm3_g_x,0.06509515913392164
