Feature,Importance
5,38.395596063311295
0.01_x,21.850140874965845
0.01_y,20.375373888834964
AV_cm3_g_x,1.6970997986887628
ASA_m2_cm3_y,1.4915960692968906
AV_VF_y,1.2439546326443596
ASA_m2_g_y,1.2154932112428762
cm3_g_x,1.1262445826382086
LCD_x,1.1220439560725024
PLD_x,1.1094712813316197
LFPD_y,1.083416679261877
AV_cm3_g_y,0.9901825166489244
NASA_m2_cm3_x,0.9532012185037079
ASA_m2_cm3_x,0.923045658109783
Has_OMS_x,0.7972236543426718
cm3_g_y,0.7966793988186981
ASA_m2_g_x,0.7585591369814034
LFPD_x,0.6995466639581233
PLD_y,0.6364284750054215
LCD_y,0.5852923795170464
NASA_m2_g_x,0.515157797533838
Has_OMS_y,0.4512444916145704
NASA_m2_cm3_y,0.44946537259228025
AV_VF_x,0.40015928714021454
NASA_m2_g_y,0.3064977014417129
NAV_cm3_g_x,0.022325520238472563
NAV_cm3_g_y,0.004559689263928207
