Feature,Importance
cm3_g_y,8.43755916413801
5,7.9328937601093665
0.01,5.9207568199235805
Has_OMS_y,5.750288487784444
LCD_x,5.727918516430977
ASA_m2_cm3_y,5.648911787404344
Has_OMS_x,5.452457554209105
PLD_x,5.392192328724451
ASA_m2_g_x,4.824461112732981
AV_cm3_g_x,4.713322898281506
PLD_y,4.329129697132409
AV_VF_y,4.172176549112053
LFPD_x,4.015934393947642
cm3_g_x,3.984656099154533
LFPD_y,3.6782378462221246
AV_cm3_g_y,3.6536117563828845
LCD_y,3.5167662569049956
AV_VF_x,3.4346448090559045
ASA_m2_g_y,3.2668616911511115
ASA_m2_cm3_x,2.9475244767739492
NASA_m2_g_y,1.1482591545571657
NASA_m2_cm3_y,0.8112862773735793
NASA_m2_g_x,0.6063989666745101
NASA_m2_cm3_x,0.5967446629548687
NAV_cm3_g_x,0.026013156330971055
NAV_cm3_g_y,0.01099177653256116
