Feature,Importance
5,48.86021919866852
0.01_x,15.558253055051606
0.01_y,14.367555063502637
ASA_m2_cm3_x,2.0436723297860158
AV_cm3_g_x,1.983216725118899
cm3_g_x,1.7863570752195272
ASA_m2_cm3_y,1.728765524919096
LFPD_y,1.3882769640769674
AV_VF_x,1.1555404658907065
ASA_m2_g_y,1.0645624877277313
PLD_x,1.0458951014675453
AV_VF_y,0.8812841093341646
LCD_y,0.8694399646759677
AV_cm3_g_y,0.8530155551955816
LFPD_x,0.8366541693145338
LCD_x,0.7969018163465376
cm3_g_y,0.7949495645042994
NASA_m2_g_x,0.6790999115201984
NASA_m2_cm3_x,0.6364313969603812
Has_OMS_y,0.5309271259695899
Has_OMS_x,0.5234785516535775
PLD_y,0.5220492840054706
ASA_m2_g_x,0.43845844935113865
NASA_m2_cm3_y,0.294729180380995
NAV_cm3_g_y,0.21306861392091161
NASA_m2_g_y,0.10257520303999225
NAV_cm3_g_x,0.04462311239738597
