Feature,Importance
PLD,13.808029794321717
cm3_g,13.318252385520275
ASA_m2_cm3,11.800887021978353
AV_VF,11.652064445027484
ASA_m2_g,10.646094783594995
Has_OMS,10.358932219370054
LFPD,8.275922940456367
LCD,8.101143214804358
AV_cm3_g,7.771073899836023
NASA_m2_g,2.23722164749005
NASA_m2_cm3,1.8480533761067222
NAV_cm3_g,0.18232427149360053
