temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
273K,HENRY,15,2027,struct_with_input,0.2,0.2,./RUN_FULL_EXP,cat,0.9449672822534939,0.26906299294641217,0.1582587351963827,7.311775544432947
