temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2026,struct,0.0,0.8,./RUN_FULL_EXP,CAT,CAT,0.9433579780920096,0.08133922367595836,0.017529431134363286,7.272784964620199
