Feature,Importance
5,63.63307583999425
0.01_y,14.872061912763183
0.01_x,12.52633479772404
ASA_m2_g_x,0.8995899757203477
AV_cm3_g_x,0.8528823479685151
AV_cm3_g_y,0.7929709512998658
ASA_m2_cm3_x,0.6589580241191312
LCD_y,0.6358576265085985
LFPD_x,0.565927857664538
ASA_m2_cm3_y,0.5370440859149391
LFPD_y,0.4625976978529343
Has_OMS_x,0.4584816267722276
cm3_g_x,0.4350216998767988
AV_VF_x,0.38337883556741664
PLD_x,0.34906750264266156
PLD_y,0.346257147934891
cm3_g_y,0.29641607198268577
AV_VF_y,0.2791245157676202
ASA_m2_g_y,0.2565391591064849
NASA_m2_g_y,0.21776852693560017
LCD_x,0.14849509801262642
Has_OMS_y,0.12055782109386852
NASA_m2_cm3_y,0.10496791983418687
NASA_m2_g_x,0.08702728338912069
NASA_m2_cm3_x,0.04537519246847898
NAV_cm3_g_y,0.01922539898400404
NAV_cm3_g_x,0.01499508210099022
