temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2028,struct_with_input,0.0,0.05,./RUN_FULL_EXP,CAT,CAT,0.9725427087701086,0.06725078595888448,0.011083124759606848,4.6817945779061905
