Feature,Importance
5,52.42996489350672
0.01_x,19.442008243730108
0.01_y,11.217796834538484
ASA_m2_cm3_x,1.7965161450117755
Has_OMS_y,1.1150828271092197
LFPD_y,1.0378648211291026
cm3_g_x,1.0106505940838477
LCD_y,0.9568483849518982
AV_cm3_g_y,0.9408481455310159
ASA_m2_g_y,0.8762265175673546
cm3_g_y,0.8574869861721726
PLD_y,0.8130341634929728
ASA_m2_g_x,0.7828588366954601
AV_cm3_g_x,0.7804111874055005
ASA_m2_cm3_y,0.7791846171798222
LCD_x,0.7487514371279715
NASA_m2_g_y,0.7364766407519493
LFPD_x,0.6062399870805234
PLD_x,0.5397405704227648
NASA_m2_cm3_y,0.5245210192577859
NASA_m2_cm3_x,0.5234072109895225
AV_VF_y,0.4633728851662154
Has_OMS_x,0.4077189341948496
NASA_m2_g_x,0.3446903666113807
AV_VF_x,0.2618840674231843
NAV_cm3_g_x,0.005971988095568584
NAV_cm3_g_y,0.00044169477285895296
