Feature,Importance
5,46.75369858446744
0.01_y,20.396019119180416
0.01_x,16.456572552930496
AV_cm3_g_y,2.1692108458113104
cm3_g_x,1.174549705065249
ASA_m2_cm3_x,1.1237187600507605
cm3_g_y,1.0811712797330386
AV_VF_x,1.0646815377315488
LFPD_x,0.969220197700286
Has_OMS_x,0.9179462986332124
AV_cm3_g_x,0.7384699700613265
LCD_y,0.6901984585804314
ASA_m2_cm3_y,0.6587870920494745
NASA_m2_g_y,0.6506338619308951
ASA_m2_g_x,0.6311401046100469
PLD_x,0.5286979450917081
Has_OMS_y,0.5191964552616414
PLD_y,0.5136793265743724
NASA_m2_cm3_x,0.509756155358659
NASA_m2_cm3_y,0.4785827590113482
AV_VF_y,0.4553163887353013
ASA_m2_g_y,0.4222053517587687
LCD_x,0.4012787973928352
LFPD_y,0.328157236534802
NAV_cm3_g_y,0.14338719017955956
NASA_m2_g_x,0.12599168027334262
NAV_cm3_g_x,0.09773234529169154
