Feature,Importance
5,45.62829952932836
0.01_x,18.910037515472524
0.01_y,17.224265873508358
AV_VF_x,1.6680558685986435
AV_cm3_g_x,1.5103879066652408
AV_cm3_g_y,1.4974274715849192
PLD_x,1.3822951842618003
ASA_m2_g_y,1.1628037648537777
cm3_g_y,1.099627219223571
AV_VF_y,1.0474865116281251
ASA_m2_cm3_x,0.9525347610904232
ASA_m2_cm3_y,0.9241401866853306
LFPD_y,0.8336194270328072
LCD_y,0.7131796668238357
LFPD_x,0.6931183362340446
ASA_m2_g_x,0.6905821018700579
PLD_y,0.6173144614278198
LCD_x,0.5620880970973691
cm3_g_x,0.47853573449442066
Has_OMS_x,0.47477774184855737
NASA_m2_g_x,0.4208520760781203
NASA_m2_cm3_y,0.3976818585855626
Has_OMS_y,0.3673546225039222
NASA_m2_cm3_x,0.2316615037299527
NASA_m2_g_y,0.21094351744216322
NAV_cm3_g_y,0.196006064939351
NAV_cm3_g_x,0.10492299699093599
