Feature,Importance
5,22.08034061115539
0.01,9.10050311907053
cm3_g_y,5.51224835500993
cm3_g_x,5.251581910908266
AV_cm3_g_y,4.354495204114652
PLD_y,4.296049365837457
ASA_m2_cm3_x,4.270332571530125
LFPD_y,4.2602726659698416
LCD_y,3.916668601464908
ASA_m2_g_y,3.875464764137385
PLD_x,3.7870471269618533
AV_VF_y,3.6404211568551106
ASA_m2_cm3_y,3.52303793322149
LFPD_x,3.3450766984209106
ASA_m2_g_x,3.2480156320439164
LCD_x,2.7010042978692264
AV_cm3_g_x,2.654183329583001
AV_VF_x,2.6345141172821136
Has_OMS_x,2.285619874764084
Has_OMS_y,2.0947746700326006
NASA_m2_cm3_y,0.8426969672987769
NASA_m2_g_x,0.7709340785800141
NASA_m2_cm3_x,0.5833962165583113
NASA_m2_g_y,0.5626327006075068
NAV_cm3_g_y,0.2457757428094406
NAV_cm3_g_x,0.16291228791316475
