Feature,Importance
5,26.008348930340837
0.01,7.378096791427089
cm3_g_y,6.306328882571358
Has_OMS_x,5.492108593675182
ASA_m2_g_y,4.406849580279634
cm3_g_x,4.073521302622612
LFPD_y,3.932964610214455
AV_cm3_g_y,3.560758467554604
PLD_y,3.5119283984473575
PLD_x,3.4761531641826195
ASA_m2_g_x,3.4081834947178176
Has_OMS_y,3.248101186633114
LFPD_x,3.167973227025729
ASA_m2_cm3_x,3.016732699856017
LCD_y,2.9495290028442605
AV_VF_y,2.876376088229778
LCD_x,2.775588699173856
ASA_m2_cm3_y,2.740188364086547
AV_VF_x,2.3623744763323318
AV_cm3_g_x,2.2825137006682636
NASA_m2_cm3_y,0.8137048162024414
NASA_m2_g_x,0.6755730555657794
NASA_m2_cm3_x,0.5885802664337588
NASA_m2_g_y,0.5495255881303618
NAV_cm3_g_y,0.2272734845456238
NAV_cm3_g_x,0.17072312823857755
