temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2029,struct,0.0,0.25,./RUN_FULL_EXP,CAT,CAT,0.8664240915845737,0.12346416351173906,0.033947854448851136,10.517292560293262
