Feature,Importance
5,39.225441095034476
0.01,6.1559828244483725
cm3_g_y,3.539723785011787
ASA_m2_g_y,3.457941453561636
PLD_x,3.3201096830001453
LCD_y,3.319336260441948
AV_VF_x,3.288865686727471
PLD_y,3.2258924469695254
AV_cm3_g_x,3.2138657958332972
AV_VF_y,3.0706544982690236
cm3_g_x,3.032884595198617
Has_OMS_x,2.9037405304718575
LCD_x,2.8368608373668183
AV_cm3_g_y,2.822897401430665
ASA_m2_g_x,2.7961157657728495
ASA_m2_cm3_y,2.6981336045150313
ASA_m2_cm3_x,2.506991191048713
LFPD_y,2.454444325696369
LFPD_x,2.0309113076327114
Has_OMS_y,1.7805915972025805
NASA_m2_cm3_y,0.7706428286532271
NASA_m2_g_x,0.47527822681340753
NASA_m2_cm3_x,0.45904520620500777
NASA_m2_g_y,0.4528582478354146
NAV_cm3_g_y,0.08368898487847556
NAV_cm3_g_x,0.07710181998061164
