name,gas,temp,pressure,cutoff,path,henry_coeff,source_chunk
FATKIV_clean,argon,293.0,5.0,14.0,FATKIV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.79999e-06,chunk_2
FABCUI_clean,argon,293.0,5.0,14.0,FABCUI_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.24135e-06,chunk_2
ERAMER_clean,argon,293.0,5.0,14.0,ERAMER_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.83131e-06,chunk_2
JITPOS_SL,argon,293.0,5.0,14.0,JITPOS_SL_argon_293.0K_5.0bar_14.0/Output/System_0,2.26674e-06,chunk_2
IXIPIO_clean,argon,293.0,5.0,14.0,IXIPIO_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.58443e-07,chunk_2
DORYUG_clean,argon,293.0,5.0,14.0,DORYUG_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.47031e-05,chunk_2
EPECEJ_clean,argon,293.0,5.0,14.0,EPECEJ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.81816e-06,chunk_2
DIBJIJ_clean,argon,293.0,5.0,14.0,DIBJIJ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.63999e-06,chunk_2
FEBPUY_clean,argon,293.0,5.0,14.0,FEBPUY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.13331e-06,chunk_2
HOLQIK_clean,argon,293.0,5.0,14.0,HOLQIK_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.34362e-06,chunk_2
COTYIV_clean,argon,293.0,5.0,14.0,COTYIV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.32494e-06,chunk_2
FUVGAG01_clean,argon,293.0,5.0,14.0,FUVGAG01_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.8573e-07,chunk_2
EGATAI_clean,argon,293.0,5.0,14.0,EGATAI_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.01584e-06,chunk_2
GAJZUO_clean,argon,293.0,5.0,14.0,GAJZUO_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.95365e-06,chunk_2
EXEXAH_clean,argon,293.0,5.0,14.0,EXEXAH_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.0417e-06,chunk_2
IKETOI_clean,argon,293.0,5.0,14.0,IKETOI_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.09609e-06,chunk_2
ICISAP_clean,argon,293.0,5.0,14.0,ICISAP_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.32035e-06,chunk_2
HICVUM_clean,argon,293.0,5.0,14.0,HICVUM_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.45324e-06,chunk_2
GIYTIS_SL,argon,293.0,5.0,14.0,GIYTIS_SL_argon_293.0K_5.0bar_14.0/Output/System_0,4.30593e-06,chunk_2
GIKQIC_clean,argon,293.0,5.0,14.0,GIKQIC_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.20288e-06,chunk_2
j.inoche.2015.03.028_inc05925-mmc2_clean,argon,293.0,5.0,14.0,j.inoche.2015.03.028_inc05925-mmc2_clean_argon_293.0K_5.0bar_14.0/Output/System_0,7.32771e-06,chunk_2
IXOFUX_clean,argon,293.0,5.0,14.0,IXOFUX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.86367e-06,chunk_2
COKQEA_clean,argon,293.0,5.0,14.0,COKQEA_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.45538e-06,chunk_2
IJASOC_clean,argon,293.0,5.0,14.0,IJASOC_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.86203e-06,chunk_2
EXAXAE01_clean,argon,293.0,5.0,14.0,EXAXAE01_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.58355e-06,chunk_2
GEGGEG01_clean,argon,293.0,5.0,14.0,GEGGEG01_clean_argon_293.0K_5.0bar_14.0/Output/System_0,9.98273e-06,chunk_2
ja300034j_si_002_clean,argon,293.0,5.0,14.0,ja300034j_si_002_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.9154e-06,chunk_2
FIJDIM06_clean,argon,293.0,5.0,14.0,FIJDIM06_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.99508e-06,chunk_2
IXISOX_clean,argon,293.0,5.0,14.0,IXISOX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.44957e-06,chunk_2
FAHGAY_clean,argon,293.0,5.0,14.0,FAHGAY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.33613e-06,chunk_2
EGATOW_clean,argon,293.0,5.0,14.0,EGATOW_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.23058e-06,chunk_2
HIMSAY_clean,argon,293.0,5.0,14.0,HIMSAY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.46641e-05,chunk_2
CODMUF_clean,argon,293.0,5.0,14.0,CODMUF_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.12536e-06,chunk_2
HIWLIK_clean,argon,293.0,5.0,14.0,HIWLIK_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.11877e-06,chunk_2
IVOGUX_clean,argon,293.0,5.0,14.0,IVOGUX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.22149e-06,chunk_2
IYOQAQ_clean,argon,293.0,5.0,14.0,IYOQAQ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.13179e-06,chunk_2
ja109659k_si_002_clean,argon,293.0,5.0,14.0,ja109659k_si_002_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.50642e-06,chunk_2
DUWROE_clean,argon,293.0,5.0,14.0,DUWROE_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.9285e-06,chunk_2
HEFVAR_clean,argon,293.0,5.0,14.0,HEFVAR_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.1102e-06,chunk_2
COKQIE_clean,argon,293.0,5.0,14.0,COKQIE_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.01822e-06,chunk_2
FUWYAY_clean,argon,293.0,5.0,14.0,FUWYAY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.12052e-06,chunk_2
GARTAX_clean,argon,293.0,5.0,14.0,GARTAX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.40783e-06,chunk_2
DAWCAH_clean,argon,293.0,5.0,14.0,DAWCAH_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.39642e-06,chunk_2
HAXMUP_clean,argon,293.0,5.0,14.0,HAXMUP_clean_argon_293.0K_5.0bar_14.0/Output/System_0,8.0482e-07,chunk_2
FAGREM_clean,argon,293.0,5.0,14.0,FAGREM_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.8259e-06,chunk_2
DURDAX_clean,argon,293.0,5.0,14.0,DURDAX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.25146e-06,chunk_2
EXENAX_clean,argon,293.0,5.0,14.0,EXENAX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.66215e-06,chunk_2
ic403134c_si_002_clean,argon,293.0,5.0,14.0,ic403134c_si_002_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.24993e-05,chunk_2
GIRYAJ_clean,argon,293.0,5.0,14.0,GIRYAJ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.93946e-06,chunk_2
ICAWUF_clean,argon,293.0,5.0,14.0,ICAWUF_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.55362e-06,chunk_2
DUDKOE_clean,argon,293.0,5.0,14.0,DUDKOE_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.95869e-06,chunk_2
HAFWIW_clean,argon,293.0,5.0,14.0,HAFWIW_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.1625e-06,chunk_2
HULCOI_clean,argon,293.0,5.0,14.0,HULCOI_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.63029e-06,chunk_2
HUQHAE_clean,argon,293.0,5.0,14.0,HUQHAE_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.78469e-06,chunk_2
HEGNOX_clean,argon,293.0,5.0,14.0,HEGNOX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.16891e-06,chunk_2
FALDAA_clean,argon,293.0,5.0,14.0,FALDAA_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.81323e-06,chunk_2
FIFMIS_clean,argon,293.0,5.0,14.0,FIFMIS_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.79878e-06,chunk_2
EFESEP_clean,argon,293.0,5.0,14.0,EFESEP_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.23867e-06,chunk_2
CUBHOY_clean,argon,293.0,5.0,14.0,CUBHOY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.05697e-06,chunk_2
ICAROV_clean,argon,293.0,5.0,14.0,ICAROV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.39906e-06,chunk_2
FARFIO_clean,argon,293.0,5.0,14.0,FARFIO_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.57853e-06,chunk_2
FAZFET_clean,argon,293.0,5.0,14.0,FAZFET_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.50053e-06,chunk_2
FUSQUH_clean,argon,293.0,5.0,14.0,FUSQUH_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.08539e-06,chunk_2
FURROA_clean,argon,293.0,5.0,14.0,FURROA_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.45291e-06,chunk_2
IYAJID_clean,argon,293.0,5.0,14.0,IYAJID_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.43479e-06,chunk_2
jacs.5b12516_ja5b12516_si_002_clean,argon,293.0,5.0,14.0,jacs.5b12516_ja5b12516_si_002_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.08498e-06,chunk_2
IYUQID_clean,argon,293.0,5.0,14.0,IYUQID_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.75465e-06,chunk_2
DOKHIV_clean,argon,293.0,5.0,14.0,DOKHIV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.51993e-06,chunk_2
CUVTUJ_clean,argon,293.0,5.0,14.0,CUVTUJ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.43338e-06,chunk_2
FEHCIG_manual,argon,293.0,5.0,14.0,FEHCIG_manual_argon_293.0K_5.0bar_14.0/Output/System_0,3.60723e-06,chunk_2
DIYKED_clean,argon,293.0,5.0,14.0,DIYKED_clean_argon_293.0K_5.0bar_14.0/Output/System_0,7.87158e-07,chunk_2
ETEXEI_clean,argon,293.0,5.0,14.0,ETEXEI_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.98815e-06,chunk_2
JADBIC_clean,argon,293.0,5.0,14.0,JADBIC_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.50518e-06,chunk_2
ETEKAQ01_manual,argon,293.0,5.0,14.0,ETEKAQ01_manual_argon_293.0K_5.0bar_14.0/Output/System_0,2.66638e-06,chunk_2
CUIMDZ01_clean_h,argon,293.0,5.0,14.0,CUIMDZ01_clean_h_argon_293.0K_5.0bar_14.0/Output/System_0,6.48896e-07,chunk_2
ja203898s_si_004_clean,argon,293.0,5.0,14.0,ja203898s_si_004_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.32815e-06,chunk_2
COXHON_clean,argon,293.0,5.0,14.0,COXHON_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.83952e-06,chunk_2
ja5b02999_si_007_clean,argon,293.0,5.0,14.0,ja5b02999_si_007_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.41172e-06,chunk_2
GESFAN_clean,argon,293.0,5.0,14.0,GESFAN_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.04752e-06,chunk_2
DAFYOB_clean,argon,293.0,5.0,14.0,DAFYOB_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.1559e-06,chunk_2
HUWLUI_clean,argon,293.0,5.0,14.0,HUWLUI_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.65815e-06,chunk_2
CUQKOQ_clean,argon,293.0,5.0,14.0,CUQKOQ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.99945e-06,chunk_2
ic5008457_si_002_clean,argon,293.0,5.0,14.0,ic5008457_si_002_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.97432e-06,chunk_2
GAXDIS10_clean,argon,293.0,5.0,14.0,GAXDIS10_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.12701e-06,chunk_2
ETEKAQ_clean,argon,293.0,5.0,14.0,ETEKAQ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.54877e-06,chunk_2
FIHFAF_clean,argon,293.0,5.0,14.0,FIHFAF_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.37994e-06,chunk_2
HADXIW_clean,argon,293.0,5.0,14.0,HADXIW_clean_argon_293.0K_5.0bar_14.0/Output/System_0,8.38337e-07,chunk_2
GARLUJ_clean,argon,293.0,5.0,14.0,GARLUJ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,7.02372e-06,chunk_2
GALJAG_clean,argon,293.0,5.0,14.0,GALJAG_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.18375e-06,chunk_2
ESIGES01_clean,argon,293.0,5.0,14.0,ESIGES01_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.13148e-06,chunk_2
DUNXUH14_clean,argon,293.0,5.0,14.0,DUNXUH14_clean_argon_293.0K_5.0bar_14.0/Output/System_0,8.58505e-06,chunk_2
INOVEN_clean,argon,293.0,5.0,14.0,INOVEN_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.50231e-06,chunk_2
ENITIF_clean,argon,293.0,5.0,14.0,ENITIF_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.97059e-06,chunk_2
HABRAF_manual,argon,293.0,5.0,14.0,HABRAF_manual_argon_293.0K_5.0bar_14.0/Output/System_0,3.69316e-06,chunk_2
FAYPOM_clean,argon,293.0,5.0,14.0,FAYPOM_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.13212e-06,chunk_2
EBAMUS_clean,argon,293.0,5.0,14.0,EBAMUS_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.70577e-06,chunk_2
COTXIU_clean,argon,293.0,5.0,14.0,COTXIU_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.82226e-06,chunk_2
GUHNUU_clean,argon,293.0,5.0,14.0,GUHNUU_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.95068e-06,chunk_2
ICAQIO_clean,argon,293.0,5.0,14.0,ICAQIO_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.40988e-06,chunk_2
DOCKOW_clean,argon,293.0,5.0,14.0,DOCKOW_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.47423e-06,chunk_2
COTVOY_clean,argon,293.0,5.0,14.0,COTVOY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.27543e-06,chunk_2
COTXOA_clean,argon,293.0,5.0,14.0,COTXOA_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.7949e-06,chunk_2
EGATIQ_clean,argon,293.0,5.0,14.0,EGATIQ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.72309e-06,chunk_2
EVUQOC_clean,argon,293.0,5.0,14.0,EVUQOC_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.01806e-06,chunk_2
FIJFUA_clean,argon,293.0,5.0,14.0,FIJFUA_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.53084e-06,chunk_2
EXOZIB_clean,argon,293.0,5.0,14.0,EXOZIB_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.60836e-06,chunk_2
DUXKUD_clean,argon,293.0,5.0,14.0,DUXKUD_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.63651e-06,chunk_2
GOJDOZ_clean,argon,293.0,5.0,14.0,GOJDOZ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.30378e-06,chunk_2
jacs.6b09113_ja6b09113_si_002_clean,argon,293.0,5.0,14.0,jacs.6b09113_ja6b09113_si_002_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.71161e-06,chunk_2
ic7025158-file001_clean,argon,293.0,5.0,14.0,ic7025158-file001_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.35666e-06,chunk_2
JOGHIY_clean,argon,293.0,5.0,14.0,JOGHIY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.74696e-06,chunk_2
GAVYAG_clean,argon,293.0,5.0,14.0,GAVYAG_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.18958e-05,chunk_2
FIPXAF_clean,argon,293.0,5.0,14.0,FIPXAF_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.1858e-05,chunk_2
EXEQAA_clean,argon,293.0,5.0,14.0,EXEQAA_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.7655e-06,chunk_2
EYACOX_clean,argon,293.0,5.0,14.0,EYACOX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.6567e-06,chunk_2
CUWZIF_clean,argon,293.0,5.0,14.0,CUWZIF_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.72129e-06,chunk_2
CUXJEM_clean,argon,293.0,5.0,14.0,CUXJEM_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.22613e-06,chunk_2
CUNFOH_clean,argon,293.0,5.0,14.0,CUNFOH_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.595e-07,chunk_2
IGUCIY_clean,argon,293.0,5.0,14.0,IGUCIY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.88441e-06,chunk_2
IVETOT_clean,argon,293.0,5.0,14.0,IVETOT_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.86259e-06,chunk_2
IWEVAJ_clean,argon,293.0,5.0,14.0,IWEVAJ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.57815e-06,chunk_2
HABREJ_clean,argon,293.0,5.0,14.0,HABREJ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.1149e-06,chunk_2
IYAJOJ_clean,argon,293.0,5.0,14.0,IYAJOJ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.37448e-06,chunk_2
FAMPUH_clean,argon,293.0,5.0,14.0,FAMPUH_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.6588e-06,chunk_2
ETAXUT_clean,argon,293.0,5.0,14.0,ETAXUT_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.922e-06,chunk_2
jacs.6b06759_ja6b06759_si_004_clean,argon,293.0,5.0,14.0,jacs.6b06759_ja6b06759_si_004_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.72294e-06,chunk_2
DAMZEZ_clean,argon,293.0,5.0,14.0,DAMZEZ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.81468e-06,chunk_2
HAPNUK_clean,argon,293.0,5.0,14.0,HAPNUK_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.26643e-06,chunk_2
COPXOV_clean,argon,293.0,5.0,14.0,COPXOV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.23271e-06,chunk_2
EPEWAY_clean,argon,293.0,5.0,14.0,EPEWAY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.36089e-06,chunk_2
IDIWUN_clean,argon,293.0,5.0,14.0,IDIWUN_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.9031e-06,chunk_2
GUHPAC_clean,argon,293.0,5.0,14.0,GUHPAC_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.98036e-06,chunk_2
HICZEA_clean,argon,293.0,5.0,14.0,HICZEA_clean_argon_293.0K_5.0bar_14.0/Output/System_0,7.13981e-06,chunk_2
FURRAM_clean,argon,293.0,5.0,14.0,FURRAM_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.3431e-06,chunk_2
EMAMUC_clean,argon,293.0,5.0,14.0,EMAMUC_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.03652e-06,chunk_2
JAKBOP_clean,argon,293.0,5.0,14.0,JAKBOP_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.31205e-06,chunk_2
DATPIY_clean,argon,293.0,5.0,14.0,DATPIY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.78442e-06,chunk_2
ja302110d_si_001_clean,argon,293.0,5.0,14.0,ja302110d_si_001_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.92908e-06,chunk_2
IGINIX_clean,argon,293.0,5.0,14.0,IGINIX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.13703e-06,chunk_2
DALVAQ_clean,argon,293.0,5.0,14.0,DALVAQ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.91629e-06,chunk_2
ic402058f_si_002_clean,argon,293.0,5.0,14.0,ic402058f_si_002_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.44101e-06,chunk_2
ESURER02_clean,argon,293.0,5.0,14.0,ESURER02_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.14809e-06,chunk_2
DIYKAZ_clean,argon,293.0,5.0,14.0,DIYKAZ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.92842e-06,chunk_2
ic2017598_si_001_clean_h,argon,293.0,5.0,14.0,ic2017598_si_001_clean_h_argon_293.0K_5.0bar_14.0/Output/System_0,2.50177e-06,chunk_2
DAWDAI_clean,argon,293.0,5.0,14.0,DAWDAI_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.27359e-06,chunk_2
IYEHAX_clean,argon,293.0,5.0,14.0,IYEHAX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.6726e-06,chunk_2
GUPBUP_SL,argon,293.0,5.0,14.0,GUPBUP_SL_argon_293.0K_5.0bar_14.0/Output/System_0,1.22571e-06,chunk_2
HAMRIY_clean,argon,293.0,5.0,14.0,HAMRIY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.95586e-06,chunk_2
COXXIX_clean,argon,293.0,5.0,14.0,COXXIX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,9.05812e-07,chunk_2
EKEQIV_clean,argon,293.0,5.0,14.0,EKEQIV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.24603e-06,chunk_2
FAQLUH_clean,argon,293.0,5.0,14.0,FAQLUH_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.95067e-06,chunk_2
CUWVAT_clean,argon,293.0,5.0,14.0,CUWVAT_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.99393e-06,chunk_2
ja903726m_si_002_clean,argon,293.0,5.0,14.0,ja903726m_si_002_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.26802e-06,chunk_2
HASNOH_clean,argon,293.0,5.0,14.0,HASNOH_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.14066e-06,chunk_2
FIFMOX_clean,argon,293.0,5.0,14.0,FIFMOX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.43182e-06,chunk_2
HOQMIL_clean,argon,293.0,5.0,14.0,HOQMIL_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.22539e-06,chunk_2
CUWYAW_clean,argon,293.0,5.0,14.0,CUWYAW_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.73058e-06,chunk_2
GUBZAF_clean,argon,293.0,5.0,14.0,GUBZAF_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.1668e-06,chunk_2
ELOGUJ_clean,argon,293.0,5.0,14.0,ELOGUJ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.01906e-06,chunk_2
CUCTAX_clean,argon,293.0,5.0,14.0,CUCTAX_clean_argon_293.0K_5.0bar_14.0/Output/System_0,5.59051e-06,chunk_2
FOVPUD_clean,argon,293.0,5.0,14.0,FOVPUD_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.57783e-06,chunk_2
FAVGER_clean,argon,293.0,5.0,14.0,FAVGER_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.67971e-06,chunk_2
JOFGOC_clean,argon,293.0,5.0,14.0,JOFGOC_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.58331e-06,chunk_2
GEFZAU_clean,argon,293.0,5.0,14.0,GEFZAU_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.99868e-06,chunk_2
EHODOV_SL,argon,293.0,5.0,14.0,EHODOV_SL_argon_293.0K_5.0bar_14.0/Output/System_0,5.85349e-06,chunk_2
FOMWOV_clean,argon,293.0,5.0,14.0,FOMWOV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.5205e-06,chunk_2
ja403810k_si_002_clean,argon,293.0,5.0,14.0,ja403810k_si_002_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.58405e-06,chunk_2
HAQRID_clean,argon,293.0,5.0,14.0,HAQRID_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.26539e-06,chunk_2
ECIWOC_clean,argon,293.0,5.0,14.0,ECIWOC_clean_argon_293.0K_5.0bar_14.0/Output/System_0,7.01023e-06,chunk_2
GAGZEV_clean,argon,293.0,5.0,14.0,GAGZEV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.87746e-06,chunk_2
ENIHUG_clean,argon,293.0,5.0,14.0,ENIHUG_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.4261e-06,chunk_2
COCMOY_clean,argon,293.0,5.0,14.0,COCMOY_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.18107e-06,chunk_2
FUBDIQ_clean,argon,293.0,5.0,14.0,FUBDIQ_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.58805e-06,chunk_2
FONPUV_clean,argon,293.0,5.0,14.0,FONPUV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.09993e-06,chunk_2
jacs.6b08724_ja6b08724_si_009_clean,argon,293.0,5.0,14.0,jacs.6b08724_ja6b08724_si_009_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.62291e-06,chunk_2
DAMYOI_clean,argon,293.0,5.0,14.0,DAMYOI_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.44113e-06,chunk_2
HEGNUD_clean,argon,293.0,5.0,14.0,HEGNUD_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.9643e-06,chunk_2
HOGLEV_clean,argon,293.0,5.0,14.0,HOGLEV_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.49559e-06,chunk_2
HIHGAI_clean,argon,293.0,5.0,14.0,HIHGAI_clean_argon_293.0K_5.0bar_14.0/Output/System_0,3.88556e-06,chunk_2
DIHVIB_clean,argon,293.0,5.0,14.0,DIHVIB_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.44505e-06,chunk_2
DIBQEM_clean,argon,293.0,5.0,14.0,DIBQEM_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.02011e-06,chunk_2
GITVEL_clean,argon,293.0,5.0,14.0,GITVEL_clean_argon_293.0K_5.0bar_14.0/Output/System_0,2.56774e-06,chunk_2
EKEVAT_clean,argon,293.0,5.0,14.0,EKEVAT_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.71052e-06,chunk_2
ic402058f_si_004_clean,argon,293.0,5.0,14.0,ic402058f_si_004_clean_argon_293.0K_5.0bar_14.0/Output/System_0,6.79401e-06,chunk_2
FATKAO_clean,argon,293.0,5.0,14.0,FATKAO_clean_argon_293.0K_5.0bar_14.0/Output/System_0,1.5012e-06,chunk_2
FUNCAT_clean,argon,293.0,5.0,14.0,FUNCAT_clean_argon_293.0K_5.0bar_14.0/Output/System_0,4.45792e-06,chunk_2
