MOF,. time (s),source_chunk
ZEVYAC_clean_argon_313.0K_5.0bar_14.,3528.1,chunk_1
ja410368j_si_002_clean_argon_313.0K_5.0bar_14.,501.3,chunk_1
AKEDIF_clean_argon_313.0K_5.0bar_14.,472.1,chunk_1
FAVDEO_clean_argon_313.0K_5.0bar_14.,399.0,chunk_1
LAPLEW_clean_argon_313.0K_5.0bar_14.,4705.0,chunk_1
acs.inorgchem.6b00081_ic6b00081_si_001_clean_argon_313.0K_5.0bar_14.,599.8,chunk_1
KUKQAK_clean_argon_313.0K_5.0bar_14.,1431.4,chunk_1
SETSUH_clean_argon_313.0K_5.0bar_14.,1052.8,chunk_1
QAPPON_clean_argon_313.0K_5.0bar_14.,417.0,chunk_1
FEYZUF_clean_argon_313.0K_5.0bar_14.,982.4,chunk_1
AWIBAK_clean_argon_313.0K_5.0bar_14.,1141.9,chunk_1
IFEQER_clean_argon_313.0K_5.0bar_14.,1777.1,chunk_1
ASACON_clean_argon_313.0K_5.0bar_14.,364.7,chunk_1
AZAVUU_clean_argon_313.0K_5.0bar_14.,381.4,chunk_1
COQJOJ_clean_argon_313.0K_5.0bar_14.,921.5,chunk_1
GURPOZ_clean_argon_313.0K_5.0bar_14.,4093.4,chunk_1
COJMIZ_clean_argon_313.0K_5.0bar_14.,1421.4,chunk_1
ZEZPIF_clean_argon_313.0K_5.0bar_14.,528.3,chunk_1
XISDIO_clean_argon_313.0K_5.0bar_14.,1456.9,chunk_1
KOVGOT_clean_argon_313.0K_5.0bar_14.,530.9,chunk_1
RAHPAT_clean_argon_313.0K_5.0bar_14.,6859.8,chunk_1
DOTFOJ_clean_argon_313.0K_5.0bar_14.,2842.6,chunk_1
c6ta07145g_c6ta07145g2_clean_argon_313.0K_5.0bar_14.,3898.0,chunk_1
OJOSIR_clean_argon_313.0K_5.0bar_14.,1551.1,chunk_1
APAYOH_clean_argon_313.0K_5.0bar_14.,1031.4,chunk_1
cg050585esi20051105_115011_clean_argon_313.0K_5.0bar_14.,533.3,chunk_1
AYOXUJ_clean_argon_313.0K_5.0bar_14.,445.6,chunk_1
VUHNUJ_clean_argon_313.0K_5.0bar_14.,328.9,chunk_1
OKUKEM_clean_argon_313.0K_5.0bar_14.,7084.4,chunk_1
XANZAQ08_clean_argon_313.0K_5.0bar_14.,243.2,chunk_1
AVAKEP_clean_argon_313.0K_5.0bar_14.,195.4,chunk_1
UMOYOM15_clean_argon_313.0K_5.0bar_14.,420.9,chunk_1
EVOTIT_SL_argon_313.0K_5.0bar_14.,2083.3,chunk_1
ASEKAM_clean_argon_313.0K_5.0bar_14.,687.6,chunk_1
OMUMEQ_clean_argon_313.0K_5.0bar_14.,3348.7,chunk_1
WAGQAY_clean_argon_313.0K_5.0bar_14.,386.1,chunk_1
c5sc00614g_c5sc00614g2_clean_argon_313.0K_5.0bar_14.,4439.4,chunk_1
ALANAD_clean_argon_313.0K_5.0bar_14.,375.1,chunk_1
COQJUP_clean_argon_313.0K_5.0bar_14.,982.7,chunk_1
VOQXIK_clean_argon_313.0K_5.0bar_14.,275.9,chunk_1
APAZEY_clean_argon_313.0K_5.0bar_14.,661.8,chunk_1
SETTAO_clean_argon_313.0K_5.0bar_14.,365.3,chunk_1
LAWHEZ_clean_argon_313.0K_5.0bar_14.,333.5,chunk_1
ASECUY_clean_argon_313.0K_5.0bar_14.,707.8,chunk_1
AQUDIB_clean_argon_313.0K_5.0bar_14.,856.4,chunk_1
ic5005374_si_003_clean_argon_313.0K_5.0bar_14.,1025.4,chunk_1
IYUHOB_clean_argon_313.0K_5.0bar_14.,957.9,chunk_1
SAMYIR_clean_argon_313.0K_5.0bar_14.,715.8,chunk_1
AFOTOF_clean_argon_313.0K_5.0bar_14.,355.7,chunk_1
SITFUY_clean_argon_313.0K_5.0bar_14.,2470.5,chunk_1
LIDSIC_clean_argon_313.0K_5.0bar_14.,1260.3,chunk_1
ADASEF_clean_argon_313.0K_5.0bar_14.,236.0,chunk_1
SERWET_clean_argon_313.0K_5.0bar_14.,1610.2,chunk_1
LAPNIC_clean_argon_313.0K_5.0bar_14.,4556.5,chunk_1
AWEZOS01_clean_argon_313.0K_5.0bar_14.,1105.4,chunk_1
OCIMOF_clean_argon_313.0K_5.0bar_14.,411.0,chunk_1
ASIVEF_clean_argon_313.0K_5.0bar_14.,291.3,chunk_1
XUDPOD_clean_argon_313.0K_5.0bar_14.,1725.8,chunk_1
VUKYUX_clean_argon_313.0K_5.0bar_14.,315.1,chunk_1
CAYQUQ_clean_argon_313.0K_5.0bar_14.,535.8,chunk_1
SURLEY_clean_argon_313.0K_5.0bar_14.,3393.6,chunk_1
QOGGID_clean_argon_313.0K_5.0bar_14.,908.7,chunk_1
ARAFEF_clean_argon_313.0K_5.0bar_14.,357.9,chunk_1
AFOYAW_clean_argon_313.0K_5.0bar_14.,839.5,chunk_1
XANMUX08_clean_argon_313.0K_5.0bar_14.,628.2,chunk_1
FUVDEH04_clean_argon_313.0K_5.0bar_14.,1818.9,chunk_1
NUMPAO_clean_argon_313.0K_5.0bar_14.,188.8,chunk_1
UCAJUF_clean_argon_313.0K_5.0bar_14.,1761.1,chunk_1
ACUTOI_clean_argon_313.0K_5.0bar_14.,708.1,chunk_1
ATICAH_clean_argon_313.0K_5.0bar_14.,245.4,chunk_1
TIPZUP_clean_argon_313.0K_5.0bar_14.,382.5,chunk_1
acs.inorgchem.6b01211_ic6b01211_si_002_clean_argon_313.0K_5.0bar_14.,412.9,chunk_1
ZOQTAC_clean_argon_313.0K_5.0bar_14.,414.5,chunk_1
WANBIY_clean_argon_313.0K_5.0bar_14.,548.7,chunk_1
KOMJAZ_clean_argon_313.0K_5.0bar_14.,1585.1,chunk_1
SUPQAW_clean_argon_313.0K_5.0bar_14.,234.4,chunk_1
jacs.6b08724_ja6b08724_si_011_clean_argon_313.0K_5.0bar_14.,166.4,chunk_1
KALFUA_clean_argon_313.0K_5.0bar_14.,1420.8,chunk_1
TAPLED_clean_argon_313.0K_5.0bar_14.,487.9,chunk_1
ZILBUT_clean_argon_313.0K_5.0bar_14.,139.7,chunk_1
ABAYIO_clean_argon_313.0K_5.0bar_14.,4053.7,chunk_1
ALUKIC_clean_argon_313.0K_5.0bar_14.,203.5,chunk_1
ILOWAI_clean_argon_313.0K_5.0bar_14.,1152.3,chunk_1
APAYIB_clean_argon_313.0K_5.0bar_14.,1037.8,chunk_1
AQOLID_clean_argon_313.0K_5.0bar_14.,2365.0,chunk_1
IYITOB_clean_argon_313.0K_5.0bar_14.,251.9,chunk_1
HONXAL_clean_argon_313.0K_5.0bar_14.,2797.7,chunk_1
EDUWAB_clean_argon_313.0K_5.0bar_14.,155.8,chunk_1
ETIXAI_clean_argon_313.0K_5.0bar_14.,1495.1,chunk_1
XOPJAO_clean_argon_313.0K_5.0bar_14.,1108.9,chunk_1
BAKYOE_clean_argon_313.0K_5.0bar_14.,350.1,chunk_1
DACSEI_clean_argon_313.0K_5.0bar_14.,1938.8,chunk_1
ATEYOP_clean_argon_313.0K_5.0bar_14.,970.8,chunk_1
MOYZIK_clean_argon_313.0K_5.0bar_14.,146.7,chunk_1
ZOXNAD_clean_argon_313.0K_5.0bar_14.,3123.9,chunk_1
jacs.6b01663_ja6b01663_si_002_clean_argon_313.0K_5.0bar_14.,137.6,chunk_1
TAWSUI_clean_argon_313.0K_5.0bar_14.,459.4,chunk_1
KEVBOE_clean_argon_313.0K_5.0bar_14.,9604.6,chunk_1
c6ce00465b_c6ce00465b2_clean_argon_313.0K_5.0bar_14.,243.4,chunk_1
IWEWAK_clean_argon_313.0K_5.0bar_14.,480.5,chunk_1
TILBOH_clean_argon_313.0K_5.0bar_14.,937.4,chunk_1
PEKDEQ_clean_argon_313.0K_5.0bar_14.,714.2,chunk_1
AGOFEJ_clean_argon_313.0K_5.0bar_14.,410.6,chunk_1
ALEQIT_clean_argon_313.0K_5.0bar_14.,367.5,chunk_1
SESLUZ_clean_argon_313.0K_5.0bar_14.,1898.9,chunk_1
ZAXTAV_clean_argon_313.0K_5.0bar_14.,1765.8,chunk_1
CUGZAH_clean_argon_313.0K_5.0bar_14.,213.6,chunk_1
KUHZET_clean_argon_313.0K_5.0bar_14.,3350.3,chunk_1
ABEXOW_clean_argon_313.0K_5.0bar_14.,354.8,chunk_1
VEHJID_clean_argon_313.0K_5.0bar_14.,253.8,chunk_1
WIWKIX_clean_argon_313.0K_5.0bar_14.,2227.0,chunk_1
AROFAP_clean_argon_313.0K_5.0bar_14.,442.8,chunk_1
AVUCEA_clean_argon_313.0K_5.0bar_14.,394.9,chunk_1
OPAHIY_clean_argon_313.0K_5.0bar_14.,1233.8,chunk_1
LAPNAU_clean_argon_313.0K_5.0bar_14.,4786.7,chunk_1
ATIJUJ_manual_argon_313.0K_5.0bar_14.,285.9,chunk_1
BIWSOQ_clean_argon_313.0K_5.0bar_14.,490.4,chunk_1
IJENOB_clean_argon_313.0K_5.0bar_14.,1111.2,chunk_1
FEWWEL_clean_argon_313.0K_5.0bar_14.,3584.6,chunk_1
ANEHEI_clean_argon_313.0K_5.0bar_14.,414.2,chunk_1
IPIVOT_clean_argon_313.0K_5.0bar_14.,854.5,chunk_1
BETDOV_clean_argon_313.0K_5.0bar_14.,402.3,chunk_1
ETIPII_clean_argon_313.0K_5.0bar_14.,1453.2,chunk_1
ZODXAT_clean_argon_313.0K_5.0bar_14.,1705.1,chunk_1
LATBUG_clean_argon_313.0K_5.0bar_14.,365.3,chunk_1
QETQIP_clean_argon_313.0K_5.0bar_14.,1005.0,chunk_1
VAKQAC_clean_argon_313.0K_5.0bar_14.,265.5,chunk_1
ALUREF_clean_argon_313.0K_5.0bar_14.,854.6,chunk_1
ja5109535_si_002_clean_argon_313.0K_5.0bar_14.,2958.0,chunk_1
AWOFOI_clean_argon_313.0K_5.0bar_14.,583.3,chunk_1
AMILOY_clean_argon_313.0K_5.0bar_14.,792.7,chunk_1
YAPTIT_clean_argon_313.0K_5.0bar_14.,1419.1,chunk_1
AWIBIS_clean_argon_313.0K_5.0bar_14.,1078.9,chunk_1
HABRUZ_clean_argon_313.0K_5.0bar_14.,511.3,chunk_1
REXGAE_clean_argon_313.0K_5.0bar_14.,1042.3,chunk_1
CASWIE_clean_argon_313.0K_5.0bar_14.,423.5,chunk_1
YIJCEB_clean_argon_313.0K_5.0bar_14.,1481.5,chunk_1
BUCSAU_clean_argon_313.0K_5.0bar_14.,1067.3,chunk_1
IMAXOL_clean_argon_313.0K_5.0bar_14.,965.6,chunk_1
VAJTEH_clean_argon_313.0K_5.0bar_14.,584.7,chunk_1
PAQMAY_clean_argon_313.0K_5.0bar_14.,489.1,chunk_1
AMILUE_clean_argon_313.0K_5.0bar_14.,658.1,chunk_1
XEVHAJ_clean_argon_313.0K_5.0bar_14.,1543.7,chunk_1
OLOPOW_clean_argon_313.0K_5.0bar_14.,2803.0,chunk_1
AFIXES_clean_argon_313.0K_5.0bar_14.,854.0,chunk_1
FIJFIO_clean_argon_313.0K_5.0bar_14.,508.5,chunk_1
UMOYOM04_clean_argon_313.0K_5.0bar_14.,341.8,chunk_1
ALIXUP_clean_argon_313.0K_5.0bar_14.,236.9,chunk_1
LIDSEY01_clean_argon_313.0K_5.0bar_14.,2738.9,chunk_1
TILPUA_clean_argon_313.0K_5.0bar_14.,4540.4,chunk_1
ASUKEE01_clean_argon_313.0K_5.0bar_14.,1124.9,chunk_1
ACUJOZ_manual_argon_313.0K_5.0bar_14.,1274.4,chunk_1
ENCDBZ01_clean_argon_313.0K_5.0bar_14.,227.9,chunk_1
BAKGIF_manual_argon_313.0K_5.0bar_14.,335.9,chunk_1
UKOZOL_clean_argon_313.0K_5.0bar_14.,481.5,chunk_1
HUZYIM_clean_argon_313.0K_5.0bar_14.,2480.5,chunk_1
AXIPEE02_clean_argon_313.0K_5.0bar_14.,519.2,chunk_1
NODKIB_clean_argon_313.0K_5.0bar_14.,1414.7,chunk_1
NUDLAB_clean_argon_313.0K_5.0bar_14.,354.1,chunk_1
ACOGAB_clean_argon_313.0K_5.0bar_14.,440.5,chunk_1
AKOXIJ_clean_argon_313.0K_5.0bar_14.,3244.6,chunk_1
NOFRIK_clean_argon_313.0K_5.0bar_14.,2211.5,chunk_1
APAZIC_clean_argon_313.0K_5.0bar_14.,616.5,chunk_1
BADXAI_clean_argon_313.0K_5.0bar_14.,845.3,chunk_1
SONTEV_clean_argon_313.0K_5.0bar_14.,775.0,chunk_1
FIJFOU_clean_argon_313.0K_5.0bar_14.,420.6,chunk_1
AWASEY_clean_argon_313.0K_5.0bar_14.,249.7,chunk_1
jacs.5b11034_ja5b11034_si_002_clean_argon_313.0K_5.0bar_14.,1515.9,chunk_1
CEKNIQ_clean_argon_313.0K_5.0bar_14.,393.4,chunk_1
AMUPOP_clean_argon_313.0K_5.0bar_14.,1173.3,chunk_1
FAKHIK_clean_argon_313.0K_5.0bar_14.,2038.5,chunk_1
TEQVOC_clean_argon_313.0K_5.0bar_14.,329.8,chunk_1
MAFFUW_clean_argon_313.0K_5.0bar_14.,2279.1,chunk_1
FEZCIX_clean_argon_313.0K_5.0bar_14.,266.0,chunk_1
