name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3,source_chunk
BEXVAD01_clean,argon,273.0,5.0,14.0,BEXVAD01_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.7622576076999996,5.769233333300001,110.3466669142,61.913175028599994,84.7781938575,chunk_1
BUCSAU_clean,argon,273.0,5.0,14.0,BUCSAU_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.5427942917,7.5431083333,101.5795463647,56.99412958520001,85.94249584239999,chunk_1
BOSHIC_clean,argon,273.0,5.0,14.0,BOSHIC_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.3911589096,30.8139625,175.4180161207,98.4233293036,98.26194445290001,chunk_1
BEGDEY_clean,argon,273.0,5.0,14.0,BEGDEY_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.781425693,33.3765,151.06039358569998,84.7567837752,99.3271532883,chunk_1
BIWSOQ_clean,argon,273.0,5.0,14.0,BIWSOQ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.7623435527,52.082,150.2981002421,84.3290771437,83.5089312984,chunk_1
BIRGIU_clean,argon,273.0,5.0,14.0,BIRGIU_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.4203135230000001,6.0046375,56.7386846158,31.8348728579,43.5908796458,chunk_1
BABREE_clean,argon,273.0,5.0,14.0,BABREE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.3566128998,13.85179375,94.14197212040001,52.8210643821,47.4395748037,chunk_1
BUVVOF_clean,argon,273.0,5.0,14.0,BUVVOF_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.4964991414,6.122775,19.834147701099997,11.128519714300001,22.034699140700003,chunk_1
BUPDOH_clean,argon,273.0,5.0,14.0,BUPDOH_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.1855306296,27.03005,167.2035775898,93.8143820218,87.3210387563,chunk_1
c5cc09935h_c5cc09935h2_clean,argon,273.0,5.0,14.0,c5cc09935h_c5cc09935h2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.8339873295,9.5713625,73.2641258406,41.1069475258,55.1133593179,chunk_1
BUXTUL_clean,argon,273.0,5.0,14.0,BUXTUL_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.9105316855,10.7010833333,76.3219197706,42.822610862800005,53.1490650097,chunk_1
c5ce00931f_c5ce00931f2_clean,argon,273.0,5.0,14.0,c5ce00931f_c5ce00931f2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.268329992,5.6053861111000005,90.6152465194,50.84229342770001,92.1180436385,chunk_1
c5ce01790d_c5ce01790d1_clean,argon,273.0,5.0,14.0,c5ce01790d_c5ce01790d1_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.2392249956,8.09351875,49.504560125299996,27.775958997800004,58.10433359140001,chunk_1
BIJFAD_clean,argon,273.0,5.0,14.0,BIJFAD_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.9895756200999999,10.8229,79.47956687,44.59429969600001,38.1724513523,chunk_1
BIHBEB_clean,argon,273.0,5.0,14.0,BIHBEB_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.4789064426999996,9.6411875,138.9753545722,77.9761246344,56.4757982508,chunk_1
c5dt02651b_c5dt02651b2_clean,argon,273.0,5.0,14.0,c5dt02651b_c5dt02651b2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.6119979867,1.4432325000000001,24.448095573699998,13.717308032,22.3950674291,chunk_1
BIPBAF_clean,argon,273.0,5.0,14.0,BIPBAF_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.4158129390000003,14.2628875,96.5068952883,54.1479726261,42.3323794514,chunk_1
c4dt02048k_c4dt02048k2_clean,argon,273.0,5.0,14.0,c4dt02048k_c4dt02048k2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.0385476632,4.0658611111,41.4879020515,23.2779821368,33.4337474528,chunk_1
c5dt03038b_c5dt03038b2_clean,argon,273.0,5.0,14.0,c5dt03038b_c5dt03038b2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.0658324693,5.4544,122.4738754851,68.7174946139,102.95232242799999,chunk_1
c5dt01100k_c5dt01100k2_clean,argon,273.0,5.0,14.0,c5dt01100k_c5dt01100k2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.7279408259000001,3.1633424999999997,29.0797801113,16.3160480164,26.89588827,chunk_1
c5ce02503f_c5ce02503f2_clean,argon,273.0,5.0,14.0,c5ce02503f_c5ce02503f2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.2451598987,42.48710625,169.5856476322,95.15091101350001,169.7611522123,chunk_1
c5dt04943a_c5dt04943a2_clean,argon,273.0,5.0,14.0,c5dt04943a_c5dt04943a2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.7762085174,14.627475,110.90397785459999,62.225870380100005,47.241973818999995,chunk_1
c5qi00128e_c5qi00128e2_clean,argon,273.0,5.0,14.0,c5qi00128e_c5qi00128e2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.5695333507,11.592788888900001,222.491718292,124.83538544700001,123.9941793727,chunk_1
c5sc00614g_c5sc00614g2_clean,argon,273.0,5.0,14.0,c5sc00614g_c5sc00614g2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.7365081066,30.71400625,229.16202584270002,128.5779535773,158.90916636010002,chunk_1
c5nj03044g_c5nj03044g2_clean,argon,273.0,5.0,14.0,c5nj03044g_c5nj03044g2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.272477844,13.007216666700002,130.7289449105,73.349239029,87.61993097870001,chunk_1
c5dt05023e_c5dt05023e2_clean,argon,273.0,5.0,14.0,c5dt05023e_c5dt05023e2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.7392124249000003,9.26065,109.4260579506,61.3966408596,64.9346768654,chunk_1
BUCSIC01_clean,argon,273.0,5.0,14.0,BUCSIC01_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.6762149124000003,7.9388958333,106.9094333198,59.9846161415,90.34582973200001,chunk_1
c6cc00589f_c6cc00589f2_clean,argon,273.0,5.0,14.0,c6cc00589f_c6cc00589f2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.5812425901,4.50845,63.1674789881,35.4419330649,33.4601154569,chunk_1
c5nj02236c_c5nj02236c2_clean,argon,273.0,5.0,14.0,c5nj02236c_c5nj02236c2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.1698205582,9.8550875,126.6279916575,71.04828111489999,93.9057905817,chunk_1
c6cc03787a_c6cc03787a2_clean,argon,273.0,5.0,14.0,c6cc03787a_c6cc03787a2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.3633754495,26.36965,94.4121224548,52.972640006499994,36.4122082159,chunk_1
c6cc00589f_c6cc00589f3_clean,argon,273.0,5.0,14.0,c6cc00589f_c6cc00589f3_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.1200114658,1.70256875,44.7422180357,25.1039098314,15.4178411199,chunk_1
c5ta03835a_c5ta03835a2_clean,argon,273.0,5.0,14.0,c5ta03835a_c5ta03835a2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.1292250665,7.74646875,85.0582829579,47.7243990024,31.991200146700002,chunk_1
BOWSOW_clean,argon,273.0,5.0,14.0,BOWSOW_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.0507674732999996,2.9393183332999997,121.8720590234,68.37982815810001,111.45227488409999,chunk_1
c6cc01597b_c6cc01597b2_clean,argon,273.0,5.0,14.0,c6cc01597b_c6cc01597b2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.5200020906000002,7.3516233333,140.6170435134,78.8972414891,119.42489778379999,chunk_1
BUVVIZ_clean,argon,273.0,5.0,14.0,BUVVIZ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.6609212006,7.1858,26.402480123,14.8138717621,25.619076690700002,chunk_1
c6ce00465b_c6ce00465b2_clean,argon,273.0,5.0,14.0,c6ce00465b_c6ce00465b2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,4.6825367209,7.6557777778,187.057976927,104.95426449969999,78.17827658819999,chunk_1
c5ta09507g_c5ta09507g2_clean,argon,273.0,5.0,14.0,c5ta09507g_c5ta09507g2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,6.8429793318,154.78095,273.3633383454,153.3783727835,183.6990490752,chunk_1
c6ta07145g_c6ta07145g2_clean,argon,273.0,5.0,14.0,c6ta07145g_c6ta07145g2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.843037581,18.175375,73.6256652878,41.3097996435,52.2787765528,chunk_1
c5ta05481h_c5ta05481h2_clean,argon,273.0,5.0,14.0,c5ta05481h_c5ta05481h2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,5.8593274839,48.190175,234.0684143277,131.3308241218,154.738490105,chunk_1
CACNOM_clean,argon,273.0,5.0,14.0,CACNOM_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.0828811564999996,9.5027833333,123.1549364392,69.0996234741,101.388106056,chunk_1
CASWIE_clean,argon,273.0,5.0,14.0,CASWIE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.2654536013,5.1591611111,130.448340463,73.19179782350001,92.01161933290001,chunk_1
CAYQIE_clean,argon,273.0,5.0,14.0,CAYQIE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.7651740498,9.0211125,110.46317293959999,61.9785440891,43.141954320100005,chunk_1
CAVMIX_clean,argon,273.0,5.0,14.0,CAVMIX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.769077755,23.8445875,110.6191181559,62.0660416433,58.528715041999995,chunk_1
CEDFOI_clean,argon,273.0,5.0,14.0,CEDFOI_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.5243777413,19.34364375,100.8438420096,56.5813414714,69.8188878068,chunk_1
CAXSUR_SL,argon,273.0,5.0,14.0,CAXSUR_SL_argon_273.0K_5.0bar_14.0/Output/System_0,2.0898284662,4.9187,83.4844675689,46.8413645587,28.9811462739,chunk_1
CAYQOK_clean,argon,273.0,5.0,14.0,CAYQOK_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.7711795918,17.016325,110.70308233290001,62.1131521626,41.833040805799996,chunk_1
CEYYIQ_clean,argon,273.0,5.0,14.0,CEYYIQ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.4852428113,2.366584375,19.384479826099998,10.8762206043,29.5412004382,chunk_1
CAYQUQ_clean,argon,273.0,5.0,14.0,CAYQUQ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.6622250129,9.9642625,106.3505648142,59.6710468731,46.74438455520001,chunk_1
CESFOW_clean,argon,273.0,5.0,14.0,CESFOW_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.8783041324000003,15.063025,114.9824934798,64.5142390171,48.4581992786,chunk_1
cg2007167_si_002_clean,argon,273.0,5.0,14.0,cg2007167_si_002_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.5912896915,5.34629375,63.5688405976,35.6671285535,29.1794143342,chunk_1
cg050585esi20051105_115011_clean,argon,273.0,5.0,14.0,cg050585esi20051105_115011_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.111884209,2.8539027777999997,84.3655503823,47.3357214429,70.0039025525,chunk_1
CESFIQ_clean,argon,273.0,5.0,14.0,CESFIQ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.4559264605,22.0724375,138.0573502422,77.46105187010001,53.313739984499996,chunk_1
cg100357q_si_002_clean,argon,273.0,5.0,14.0,cg100357q_si_002_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.3857877113,10.816775,95.3074474902,53.4749878995,67.26509627029999,chunk_1
cg3015354_si_002_clean,argon,273.0,5.0,14.0,cg3015354_si_002_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.9158390769,6.28184375,36.585939444,20.5275948583,30.9318262442,chunk_1
cg500192d_si_002_clean,argon,273.0,5.0,14.0,cg500192d_si_002_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.7151285063,20.8519,108.4639535705,60.85682449229999,95.75541820139999,chunk_1
COQJID_clean,argon,273.0,5.0,14.0,COQJID_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.552288425,10.4911,101.9588180018,57.2069308588,72.9443277484,chunk_1
cg300979c_si_002_clean,argon,273.0,5.0,14.0,cg300979c_si_002_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.4696105812,5.711825,58.7080034972,32.9398159251,31.647089587800004,chunk_1
CIPLIX_clean,argon,273.0,5.0,14.0,CIPLIX_clean_argon_273.0K_5.0bar_14.0/Output/System_0,3.6620688438999998,7.5014666667,146.2923261773,82.0815222538,92.506745035,chunk_1
COJMIZ_clean,argon,273.0,5.0,14.0,COJMIZ_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.7130747141000002,9.7399958333,108.3819086784,60.810790843,61.4487558714,chunk_1
COQJUP_clean,argon,273.0,5.0,14.0,COQJUP_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.5959713119,9.362811111100001,103.7038619664,58.186038025600006,64.6330473674,chunk_1
CUGYIO_clean,argon,273.0,5.0,14.0,CUGYIO_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.4369195193,1.8170875,17.4540609554,9.7931035084,23.2804339425,chunk_1
COXDIE_clean,argon,273.0,5.0,14.0,COXDIE_clean_argon_273.0K_5.0bar_14.0/Output/System_0,1.1744132741,5.8489666667,46.9154614725,26.3232706426,43.8267574738,chunk_1
comp2_clean,argon,273.0,5.0,14.0,comp2_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.9772336926,5.8536166667,39.0385315519,21.9036922856,37.189584730199996,chunk_1
COJMOF02_clean,argon,273.0,5.0,14.0,COJMOF02_clean_argon_273.0K_5.0bar_14.0/Output/System_0,2.6619711653,17.6217875,106.3404241103,59.6653571392,54.4671470599,chunk_1
CUGLIB_clean,argon,273.0,5.0,14.0,CUGLIB_clean_argon_273.0K_5.0bar_14.0/Output/System_0,0.4260271136,1.7717875,17.018931133,9.5489613914,22.9405455467,chunk_1
