Feature,Importance
5,77.829536575956
0.01_x,10.828537755169577
0.01_y,5.5202880409656405
AV_cm3_g_x,0.6010519921930169
cm3_g_x,0.47500759107331886
ASA_m2_cm3_x,0.45657112817041645
AV_cm3_g_y,0.39893173356150696
LCD_y,0.39745121845858916
ASA_m2_g_y,0.39603381800329923
ASA_m2_cm3_y,0.38434475190015027
LFPD_y,0.3748487256960531
LCD_x,0.3030561311857848
PLD_x,0.24626626885025166
ASA_m2_g_x,0.23570475192694834
cm3_g_y,0.23531578285335114
PLD_y,0.21699232329188772
NASA_m2_g_x,0.20127104253832692
Has_OMS_x,0.16368730714306587
AV_VF_x,0.14614082554459912
LFPD_x,0.1373648704390053
AV_VF_y,0.13293532153909615
NASA_m2_cm3_x,0.07209584860305858
Has_OMS_y,0.06898296088715485
NASA_m2_cm3_y,0.049676408901258615
NASA_m2_g_y,0.04859301267353611
NAV_cm3_g_x,0.04203948677703814
NAV_cm3_g_y,0.037274325698053945
