train_ratio,qt_frac,seed,R2,MAE,RMSE,MAPE(%)
0.25,0.12,2025,0.991597827191192,0.037535110502022,0.0034228084799472628,2.9661258741531955
0.25,0.12,2026,0.9901131570560255,0.03655799805880811,0.003971335688257149,2.9753723549741924
0.25,0.12,2027,0.9910544193992595,0.036357779223564854,0.00353595338080627,2.9193481593748705
0.25,0.12,2028,0.9907723143615599,0.037956291762055526,0.0037342401391855995,3.030398062977953
0.25,0.12,2029,0.9919448976441616,0.03638463701646768,0.003265364360292664,2.9033584325586865
0.25,0.25,2025,0.9910429080229844,0.03705446504194005,0.003074001194578366,2.9558328864588668
0.25,0.25,2026,0.9914507818550499,0.03526551071297267,0.0029123570773187776,2.892795395685569
0.25,0.25,2027,0.990919418158691,0.036712628803646515,0.003123879198869656,2.983688900936892
0.25,0.25,2028,0.9917939518853052,0.0356926801505803,0.0028419301068718077,2.8842481669022773
0.25,0.25,2029,0.9906201250711781,0.03679884760888261,0.0032181725312791696,3.002423725039069
0.3,0.0,2025,0.9787148547011264,0.05411203232472421,0.009934630867263346,3.582706525276686
0.3,0.0,2026,0.97719109804796,0.055028551133589114,0.010350827022097095,3.51618348658626
0.3,0.0,2027,0.9715627132351932,0.058132405323685334,0.013494824093628344,3.697214410057983
0.3,0.0,2028,0.9753100315640887,0.05633020341690219,0.011476980947070895,3.6976578820493122
0.3,0.0,2029,0.9764989816007974,0.054972659162283104,0.010603877595933644,3.697621359554416
0.3,0.15,2025,0.992142232586083,0.03441952726767388,0.0029803812849567,2.7458353778011166
0.3,0.15,2026,0.9903666506912177,0.036238451099161045,0.003683562845635391,2.808598333563302
0.3,0.15,2027,0.9913979986794234,0.03559245416475614,0.003313727684734717,2.8384731576236284
0.3,0.15,2028,0.991894547128622,0.03514380782215432,0.0031411499849318993,2.7711178140927846
0.3,0.15,2029,0.9915315227640146,0.03469080442383339,0.003215755150333954,2.8110095650165015
0.3,0.3,2025,0.9912741278776988,0.03458050658708872,0.0028353314635344807,2.7750228031699837
0.3,0.3,2026,0.9920332931303772,0.03373562494782279,0.002613252662644714,2.6719476812370724
0.3,0.3,2027,0.9912822815767605,0.034513843373260994,0.002859350894674079,2.7370467924105175
0.3,0.3,2028,0.9914193671169779,0.03409083148799963,0.002827751523908036,2.777788336360405
0.3,0.3,2029,0.9920833144200493,0.03319974082761187,0.002567601825824756,2.6313402413470204
0.35,0.0,2025,0.977368974700659,0.05234967832557242,0.010306509974776954,3.422201711883214
0.35,0.0,2026,0.978942186647373,0.05244451040847115,0.00970263642201325,3.35951749411965
0.35,0.0,2027,0.9754391947266151,0.05366096083975948,0.011483574598078347,3.4437913710719923
0.35,0.0,2028,0.9774348826046043,0.053887225779681955,0.0104782904206871,3.558528149238107
0.35,0.0,2029,0.97731573727854,0.05340237353186284,0.010788950158107944,3.458070166651528
0.35,0.17,2025,0.9900547926131655,0.035142022017052424,0.003727694046066526,2.8693209426434154
0.35,0.17,2026,0.9920682449923303,0.03350012211830012,0.002986115659817535,2.6622945023136753
0.35,0.17,2027,0.992472622823406,0.0328933652750134,0.0028091830191595392,2.576915831129381
0.35,0.17,2028,0.9915039542788723,0.03364308775366896,0.003191363387822781,2.676355123139946
0.35,0.17,2029,0.9916787264646674,0.03323058739898922,0.00313375615472228,2.705796555050888
0.35,0.35,2025,0.992251170957531,0.030914275868357922,0.002449691291056711,2.4470847580606527
0.35,0.35,2026,0.9926420495256258,0.03135094026141916,0.00228553488821858,2.5067497337582774
0.35,0.35,2027,0.9915719291082776,0.03354760152667566,0.002629120342378602,2.658883313556771
0.35,0.35,2028,0.9924073427611901,0.031967875417287336,0.0023714737815995037,2.5327289107911124
0.35,0.35,2029,0.9919957477213925,0.03264142677236934,0.002501214619600923,2.5885771299529945
0.4,0.0,2025,0.9753836481272914,0.052923435815398226,0.011555819529113748,3.3847499943208605
0.4,0.0,2026,0.9781610318771768,0.05256012302865258,0.010351805458238921,3.4076192601202613
0.4,0.0,2027,0.975129055446132,0.05212516910447236,0.011546595718653043,3.3946910542127817
0.4,0.0,2028,0.9756321275284406,0.05369292739851138,0.011484656321977944,3.4150662395053653
0.4,0.0,2029,0.9787341313245821,0.051797641165498697,0.009743366606798963,3.3654159986414642
0.4,0.2,2025,0.992457611605354,0.03182493113146206,0.002751203559610703,2.622136149802698
0.4,0.2,2026,0.9931243637523843,0.031929907086675445,0.0024586917843723915,2.5108826352219507
0.4,0.2,2027,0.9930406286962731,0.0325003341460744,0.002565900150166111,2.5946786347099136
0.4,0.2,2028,0.9933323152593462,0.031102581660204576,0.0024097905139555224,2.47342734403607
0.4,0.2,2029,0.9925167923930849,0.03120755869904838,0.0027324032885846805,2.481866998094492
0.4,0.4,2025,0.9927084243925003,0.030710762995872724,0.002185095221249633,2.4267280556204174
0.4,0.4,2026,0.9924822669978313,0.030805822007904993,0.0021840168236172946,2.4605590818408762
0.4,0.4,2027,0.9921600306852664,0.03111341123126007,0.0023558050612004413,2.504211680296033
0.4,0.4,2028,0.9926020334684612,0.03138530345077414,0.0022048931561488867,2.4962404325020295
0.4,0.4,2029,0.9931177984429195,0.03046224413907386,0.0020444528380964447,2.3851502358954995
0.45,0.0,2025,0.976016591949767,0.052505947860577766,0.010999874175980407,3.4500778303153763
0.45,0.0,2026,0.9792958299237988,0.048665598920587486,0.009335480477979817,3.1473090171505644
0.45,0.0,2027,0.9773997736749159,0.05183925501189147,0.010398955820896406,3.316194585905226
0.45,0.0,2028,0.9826791997995463,0.047878005740228685,0.008147312950735222,3.2238139527566356
0.45,0.0,2029,0.9782579539628246,0.05121324775289875,0.010362697591397524,3.237060685557051
0.45,0.23,2025,0.9925984519227649,0.0305633139157333,0.0025812521235872733,2.427398315237881
0.45,0.23,2026,0.9937521093794692,0.030513284348853396,0.002178121709166089,2.515584220258794
0.45,0.23,2027,0.9931522961299217,0.03101377075864831,0.0024098878515777028,2.428342230192566
0.45,0.23,2028,0.9940298762066687,0.02977758600846563,0.002109853661998626,2.347362978574316
0.45,0.23,2029,0.993153529578778,0.030357638932289446,0.0023867779735615266,2.4048050538601466
0.45,0.45,2025,0.9932917448136215,0.028478308410778693,0.0018945602174085352,2.247516942036451
0.45,0.45,2026,0.9931388469728767,0.029587425566021584,0.001965879659094936,2.3384494893715218
0.45,0.45,2027,0.9938321875623073,0.028052592719222808,0.0017406627523569769,2.193007778200279
0.45,0.45,2028,0.9926914831505577,0.029508587941670633,0.002054584100972911,2.2657465000299633
0.45,0.45,2029,0.9921662227999708,0.029019782938842636,0.002213010973124153,2.3237698982301995
0.5,0.0,2025,0.981705807389745,0.048750116845447514,0.008670196909145536,3.221453724928568
0.5,0.0,2026,0.9794354184556022,0.04850207630882613,0.009338229677662754,3.18953927366255
0.5,0.0,2027,0.9842083350653215,0.04664879947887133,0.0077119794232634814,3.1485195679270084
0.5,0.0,2028,0.9769892244874862,0.0512349133078827,0.010877698915990691,3.2848889456323116
0.5,0.0,2029,0.9816480380598844,0.04622539011927079,0.00829689175415517,3.085877129463061
0.5,0.25,2025,0.9937247273693443,0.028584250988290615,0.002115732075731419,2.231311293315456
0.5,0.25,2026,0.9936062544114875,0.029734650474778967,0.0022039928232766436,2.397207088246635
0.5,0.25,2027,0.9938409421554257,0.029482152348810162,0.002141476742712146,2.446897534931559
0.5,0.25,2028,0.9935955306389473,0.028859247446793808,0.00215131525103124,2.3118079510798673
0.5,0.25,2029,0.993032598561429,0.029649729660118584,0.0023887421746648227,2.3158647069034877
0.5,0.5,2025,0.9942046129945921,0.02633548766576021,0.0015876914344840646,2.099233840213349
0.5,0.5,2026,0.9933587041028723,0.027677528847531246,0.0017879113949975146,2.1459644672460283
0.5,0.5,2027,0.9925949271860225,0.02835023296693541,0.002008072577255829,2.2243783405817985
0.5,0.5,2028,0.9928754654095917,0.028331037999412667,0.001943192494298457,2.2164681766127043
0.5,0.5,2029,0.9934522840229786,0.027342578623751123,0.0017810392242111654,2.1173356299444843
0.55,0.0,2025,0.9816777503624924,0.046380946972952065,0.00854281459453508,3.087231880105494
0.55,0.0,2026,0.9779724646583594,0.04994724721112353,0.010709917712620256,3.1379118540061914
0.55,0.0,2027,0.9794289456765429,0.0471937211949106,0.009525414410312946,3.0370132565594905
0.55,0.0,2028,0.982619361414792,0.0476758339566832,0.008123704091619846,3.1119941463687137
0.55,0.0,2029,0.98088537034238,0.047149998481656644,0.008978093855198582,3.067497263403982
0.55,0.28,2025,0.9940212135116547,0.027273863136974164,0.0020059133528482383,2.1784687570830874
0.55,0.28,2026,0.9942939425220589,0.027632481329338314,0.0018962026058618262,2.1769617384810354
0.55,0.28,2027,0.9945072307782935,0.027846860656683754,0.0018996475150352167,2.3026853878771525
0.55,0.28,2028,0.9936341288353624,0.028476253428095483,0.0021202834772744844,2.2560056091439002
0.55,0.28,2029,0.9949987837837847,0.027402317176253833,0.0016391177443854702,2.2124927574634143
0.55,0.55,2025,0.9936855938410838,0.027094114305071488,0.0016262079116756408,2.1405072378533156
0.55,0.55,2026,0.9938268937356131,0.026289931435710186,0.0015841431456542455,2.0575026099532585
0.55,0.55,2027,0.9935460662721259,0.026558561291303077,0.0016655224456678167,2.062091189883123
0.55,0.55,2028,0.9938870881287213,0.026856431369522517,0.0015787396497727228,2.1326812351571025
0.55,0.55,2029,0.9939134260562742,0.026349367289282905,0.0015732896864420135,2.035026663346072
0.6,0.0,2025,0.976760414845182,0.04788631626455298,0.011051011854520475,3.143470243281279
0.6,0.0,2026,0.9838946797558739,0.04504475218189061,0.007565699556775782,3.0563163612915587
0.6,0.0,2027,0.9806867877440452,0.04694781163044479,0.008797761003878359,3.05686931300383
0.6,0.0,2028,0.982914088454889,0.045622057209030405,0.008432287505978079,3.006548311168237
0.6,0.0,2029,0.9845995946494717,0.04323962016565609,0.00735575295205038,2.868410488052081
0.6,0.3,2025,0.9942922804666914,0.02746434882881774,0.0018785372153559258,2.1697884345057883
0.6,0.3,2026,0.9947446716972445,0.026155023760531113,0.0016910655067735314,2.108088532593462
0.6,0.3,2027,0.9945031025788144,0.026795980485492494,0.0017824351620296334,2.0985047969846344
0.6,0.3,2028,0.9956224297123549,0.025639098358867258,0.0014518297574330741,2.1249527867205664
0.6,0.3,2029,0.994410089635509,0.027277085446842805,0.0018228619720698197,2.239950138825529
0.6,0.6,2025,0.993680666660039,0.025981734576214128,0.0015518550444589053,1.9954343308902605
0.6,0.6,2026,0.9938467755430959,0.025975309608015893,0.0015189979867500556,2.021167273290559
0.6,0.6,2027,0.9934324578642068,0.026690315108342924,0.0015997406324618781,2.0761918951496887
0.6,0.6,2028,0.9937084469761741,0.026785912826433583,0.0015160916899273763,2.077889836494249
0.6,0.6,2029,0.9934685127534842,0.02625389722448104,0.001616798611080479,2.004669064227096
0.65,0.0,2025,0.9826518999597419,0.04492085372335354,0.00827763341406113,2.989437712796296
0.65,0.0,2026,0.9824069080915927,0.04362190950280919,0.00827679419105644,2.8069035911071825
0.65,0.0,2027,0.9783535893726737,0.048193902171943255,0.01019032464431103,3.0958758195192395
0.65,0.0,2028,0.9832400641728056,0.04452722272162448,0.008162642098077703,2.905098299549462
0.65,0.0,2029,0.981107190158335,0.044882495568993895,0.008748462163215417,2.915724994987065
0.65,0.33,2025,0.9953403890717025,0.025790040060645877,0.0015262225608678435,2.1855366681443393
0.65,0.33,2026,0.9948089793501728,0.025109457429091358,0.0016787907855234977,2.0113559957300153
0.65,0.33,2027,0.9949798169518373,0.025494182682511815,0.0016150230345099322,2.1205952296007577
0.65,0.33,2028,0.9957001610366805,0.025248406573602705,0.0014085192789829826,2.0276856116771333
0.65,0.33,2029,0.9953402993813802,0.0254339273312687,0.001484998820089714,2.0650281325305433
0.65,0.65,2025,0.9947770811362087,0.02450662131646115,0.0012144901569133143,1.926618596328281
0.65,0.65,2026,0.994103175219624,0.024167985069460687,0.0013377923216381477,1.8327594468216593
0.65,0.65,2027,0.9943618424667318,0.02498335535510588,0.0012922264693655977,1.9276730790982348
0.65,0.65,2028,0.994456515036991,0.024224727946242572,0.0012635185868618076,1.8863244736929285
0.65,0.65,2029,0.993863822456356,0.024444094088462057,0.001411340169824548,1.8927926734039497
0.7,0.0,2025,0.9872173740373311,0.04063284779921672,0.0059465385740008515,2.7912935383093895
0.7,0.0,2026,0.9860359983770358,0.03960671957694484,0.00645295068686137,2.621344498346293
0.7,0.0,2027,0.9826087190391617,0.04375660258377348,0.008139203955926102,2.834412914707181
0.7,0.0,2028,0.9848401485457776,0.04242884092082624,0.007305374957501441,2.810895222253756
0.7,0.0,2029,0.9799488993267558,0.04487601421520197,0.009800594441891141,2.84170538388527
0.7,0.35,2025,0.9953067182512894,0.02441627661858272,0.0014733871963649534,1.9249096805570156
0.7,0.35,2026,0.9941084790077704,0.025813441181017062,0.0018062897399306267,2.015342085223571
0.7,0.35,2027,0.9947376251314897,0.025107697943778304,0.0016395157253830785,1.964263136015753
0.7,0.35,2028,0.9951389400459992,0.025084796428997323,0.0014931556810520526,1.9779611276603821
0.7,0.35,2029,0.9958552362770663,0.02425660671729123,0.0012694586007253833,2.023648268881879
0.7,0.7,2025,0.9952463955119807,0.02338787022105695,0.0010256130684520041,1.7798941277176195
0.7,0.7,2026,0.9937661148741811,0.023715356058644485,0.0013315526322931778,1.855528685216757
0.7,0.7,2027,0.9943964897941651,0.023415707057502202,0.0012055359832025493,1.7783847591560593
0.7,0.7,2028,0.9940648909906064,0.023818528581997605,0.0012940082803831075,1.839916472108897
0.7,0.7,2029,0.994651594660308,0.02368545149370905,0.0011619084453399935,1.850099023539193
0.75,0.0,2025,0.9817231986037599,0.0433874908253342,0.008566279210588062,2.833494031285024
0.75,0.0,2026,0.98886219163877,0.037718435543355064,0.004877186973876955,2.5509964549797615
0.75,0.0,2027,0.9807372688371729,0.04424947964484102,0.009421896440837262,2.9716685351996763
0.75,0.0,2028,0.9872290910856623,0.03986236667397447,0.0058636110246988145,2.731561118066627
0.75,0.0,2029,0.986711868015527,0.04203654412663011,0.005954149744803781,2.9216483148976686
0.75,0.38,2025,0.9951637761765116,0.024030317522940138,0.001456933771992202,1.988057415013254
0.75,0.38,2026,0.9953784065475519,0.023462312455699668,0.0014258561171306824,1.920673803839733
0.75,0.38,2027,0.9953878511806873,0.02404011914750867,0.001352964517975779,1.9790405109476785
0.75,0.38,2028,0.9957982915281409,0.024475685215702994,0.0012714386969869514,1.9360651458539373
0.75,0.38,2029,0.9937360615863088,0.02604573061797148,0.0018855547399133348,2.045773639420262
0.75,0.75,2025,0.9943831534273928,0.02340623251395334,0.0011233864082900603,1.7876575511359043
0.75,0.75,2026,0.9945557553826081,0.023368809279127635,0.0011190690630897666,1.7724720009424402
0.75,0.75,2027,0.9946869843544807,0.022807524676858912,0.0010871935728584234,1.765516645133381
0.75,0.75,2028,0.9942747153404289,0.02390429307536683,0.0011754848493766895,1.8527721288533834
0.75,0.75,2029,0.9943425894490893,0.023715855565432303,0.0011788591173547249,1.8633955750132098
0.8,0.0,2025,0.9844975387263271,0.04186137778435546,0.007650660602292558,2.7896284442342862
0.8,0.0,2026,0.9845783605567011,0.039801115257560145,0.007166705605913217,2.6479896866395523
0.8,0.0,2027,0.985814376464284,0.04164267560041138,0.006575916882248197,2.7312396219704858
0.8,0.0,2028,0.9816495493641577,0.044782563789412644,0.008775382196483859,2.939923180488818
0.8,0.0,2029,0.9866950427693426,0.0440705861330421,0.006812326102243834,2.871291945483129
0.8,0.4,2025,0.9958741310590046,0.023027770763742194,0.0012141928383530081,1.87657703844556
0.8,0.4,2026,0.9957427508211012,0.023210544953527982,0.001301966206507412,1.8358889286123086
0.8,0.4,2027,0.9955047703138512,0.024300203188226316,0.0013310299990404396,1.9253181687316587
0.8,0.4,2028,0.9963783853452692,0.023555208848592787,0.0010801175509693383,1.8309381160128777
0.8,0.4,2029,0.9960924060192633,0.023621882631180063,0.0011622689020486527,1.9323766144821977
0.8,0.8,2025,0.9939258833647532,0.023349185721145384,0.0011884376628419255,1.7553800618801734
0.8,0.8,2026,0.9942135859713109,0.02233098264952431,0.0010915877245354303,1.6507215734249108
0.8,0.8,2027,0.9953414568994099,0.022084327505467807,0.0009077568205747849,1.6720774105500484
0.8,0.8,2028,0.9951463589319589,0.021745377021116674,0.0009478258402536231,1.6498832792411446
0.8,0.8,2029,0.9955301821060957,0.021547355812694964,0.0008812830288323504,1.6393895126817584
