temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
313K,HENRY,1,2026,lowr,0.75,0.5,./RUN_FULL_EXP,cat,0.9771655601028809,0.0066982801704952855,0.0008383949836835684,2.1882448689558345
