Feature,Importance
5,18.511143717298705
0.01,7.026392345748563
cm3_g_y,6.111574827639366
cm3_g_x,6.000385645413287
AV_VF_y,5.0393081741331445
ASA_m2_cm3_y,4.946887497560632
ASA_m2_cm3_x,4.686856896184197
PLD_y,4.557600195992782
AV_cm3_g_y,4.334198692019445
LCD_y,4.04384898388585
PLD_x,3.999900258538598
Has_OMS_x,3.8396188174688666
ASA_m2_g_y,3.615473645119957
LFPD_y,3.4910138143946297
Has_OMS_y,3.4087617572102675
AV_VF_x,3.3454124759398955
ASA_m2_g_x,3.130287446736338
LCD_x,3.1025945934491124
LFPD_x,2.9583171300270283
AV_cm3_g_x,2.22733131472435
NASA_m2_cm3_y,0.40458930240806124
NASA_m2_cm3_x,0.38518568151324617
NASA_m2_g_y,0.3664994169952469
NASA_m2_g_x,0.3109987292950568
NAV_cm3_g_x,0.07817076205710671
NAV_cm3_g_y,0.07764787824623773
