temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2028,struct,0.0,0.15,./RUN_FULL_EXP,CAT,CAT,0.8204607025054282,0.14661291420285041,0.04941782097288156,12.711078028148961
