Feature,Importance
5,35.36017675387965
0.01,8.156231091709634
cm3_g_y,3.908156710137407
ASA_m2_cm3_x,3.8476419238917985
cm3_g_x,3.8141801590164315
Has_OMS_x,3.56972050522521
Has_OMS_y,3.5114990180743515
ASA_m2_cm3_y,3.327816901825305
AV_VF_x,3.239799024171696
ASA_m2_g_x,3.2257957619464457
AV_VF_y,3.207717419244602
ASA_m2_g_y,3.183553143677671
AV_cm3_g_y,3.146115580926739
PLD_y,3.1060163203492617
PLD_x,2.9847647853500434
LFPD_x,2.5281187340659352
LCD_y,2.418384922837008
LFPD_y,2.2584934249827744
LCD_x,1.9708356180200326
AV_cm3_g_x,1.3944842753545756
NASA_m2_cm3_y,0.5783407729387172
NASA_m2_g_y,0.39710340795884247
NASA_m2_cm3_x,0.3877309912448798
NASA_m2_g_x,0.33090831256558395
NAV_cm3_g_x,0.09769986338400435
NAV_cm3_g_y,0.04871457722141365
