temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
313K,HENRY,5,2026,lowq,0.75,0.5,./RUN_FULL_EXP,cat,0.9812969968631761,0.031484850977147184,0.0021993534127640515,2.809361082565838
