Feature,Importance
5,27.63135084244923
cm3_g_y,6.207712085050699
0.01,4.922886287043036
LFPD_y,4.460575663502554
PLD_y,4.132671104092954
ASA_m2_g_x,4.081765116949391
PLD_x,4.0541777599454525
AV_VF_y,4.027887140011997
ASA_m2_g_y,3.9781601754469227
ASA_m2_cm3_x,3.766330432774125
cm3_g_x,3.745019645704907
Has_OMS_y,3.642246392817033
LFPD_x,3.5285025056711485
Has_OMS_x,3.2537149893687105
AV_VF_x,3.183899090304198
LCD_y,3.160759677453265
AV_cm3_g_x,3.0069544135731325
ASA_m2_cm3_y,2.879412188813775
AV_cm3_g_y,2.270783180010742
LCD_x,2.1654949457350425
NASA_m2_g_y,0.5839452969584596
NASA_m2_cm3_y,0.5492588488956164
NASA_m2_g_x,0.39407519580214906
NASA_m2_cm3_x,0.2737324340844182
NAV_cm3_g_y,0.050659417697597124
NAV_cm3_g_x,0.04802516984345369
