temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
293K,HENRY,1,2028,lowr,0.6,0.5,./RUN_FULL_EXP,cat,0.9737673404254713,0.011695186300149643,0.001961565771721223,2.8694149196868888
