name,gas,temp,pressure,cutoff,path,abs_mol_per_kg_framework,abs_molecules_per_uc,abs_mg_per_g_framework,abs_cm3STP_per_g,abs_cm3STP_per_cm3
XUZFUU_clean,argon,273.0,0.5,14.0,XUZFUU_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.2512255569,0.63915,10.0359585457,5.6309635388,8.7068576529
WOMFIO_charged,argon,273.0,0.5,14.0,WOMFIO_charged_argon_273.0K_0.5bar_14.0/Output/System_0,0.120458731,0.1640916667,4.812085387,2.6999590758,3.4166169092
QADKAH_clean,argon,273.0,0.5,14.0,QADKAH_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.3076363283,0.7823958333,12.2894560414,6.8953532007,10.5443336729
ONIXOZ_clean,argon,273.0,0.5,14.0,ONIXOZ_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.3813014675,1.1516041667,15.2322310217,8.546481844,7.7747567841
WENKIL_manual,argon,273.0,0.5,14.0,WENKIL_manual_argon_273.0K_0.5bar_14.0/Output/System_0,0.1558440267,0.422284375,6.22565718,3.4930842356,5.3205215442
KOSLEL_clean,argon,273.0,0.5,14.0,KOSLEL_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.1718453189,0.1605816667,6.8648768012,3.8517368112,4.6338419743
JONKEE_clean,argon,273.0,0.5,14.0,JONKEE_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.15397912,11.80555,6.1511578876,3.4512842624,4.2302007897
UZAROE_clean,argon,273.0,0.5,14.0,UZAROE_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.1281976155,1.74185,5.121238346,2.8734182458,2.6498944499
VEQCEA_charged,argon,273.0,0.5,14.0,VEQCEA_charged_argon_273.0K_0.5bar_14.0/Output/System_0,0.0295598821,0.1886333333,1.1808581686,0.6625544796,1.194286078
VUJBOS_clean,argon,273.0,0.5,14.0,VUJBOS_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.2490493343,9.16935,9.9490228083,5.5821857399,2.8810022369
QOFDIA03_clean,argon,273.0,0.5,14.0,QOFDIA03_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.1925232081,1.2943625,7.6909171179,4.3152105176,5.7493767758
CUTBOK_clean,argon,273.0,0.5,14.0,CUTBOK_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.2008233899,0.8051,8.0224927785,4.5012505901,4.8161280948
jz4002345_si_004_clean,argon,273.0,0.5,14.0,jz4002345_si_004_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.2555379168,0.4252305556,10.2082287015,5.7276206704,6.9682049886
ZASTUK_clean,argon,273.0,0.5,14.0,ZASTUK_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.4551954153,0.5993361111,18.1841464499,10.2027389987,12.5935566028
VUSKEA_clean,argon,273.0,0.5,14.0,VUSKEA_clean_argon_273.0K_0.5bar_14.0/Output/System_0,0.1654060547,0.25471875,6.6076410731,3.7074072985,2.2049120472
XUVGUQ01_ion_b,argon,273.0,0.5,14.0,XUVGUQ01_ion_b_argon_273.0K_0.5bar_14.0/Output/System_0,0.2409709718,0.9747833333,9.62630838,5.401117517,12.8274374847
