Feature,Importance
0.01,78.71564994171625
ASA_m2_cm3,3.6296848145048375
cm3_g,2.815190844453997
AV_VF,2.6718379391272706
ASA_m2_g,1.9784081469966737
Has_OMS,1.7965346338577854
PLD,1.6930584464751752
LFPD,1.4140021565267216
AV_cm3_g,1.361839270508983
LCD,1.3277334111992485
NASA_m2_cm3,1.3053148438684279
NASA_m2_g,1.1533142171895343
NAV_cm3_g,0.13743133357510495
