Feature,Importance
5,65.19063753674519
0.01_y,14.396296931354414
0.01_x,12.56748994163511
ASA_m2_g_y,1.2702514384269916
cm3_g_x,0.624460767374931
ASA_m2_cm3_x,0.5544306908674361
PLD_y,0.46995511724538835
LCD_x,0.4451101325134766
AV_VF_y,0.4438123754366548
LFPD_x,0.3742896594270014
PLD_x,0.3649140398438537
Has_OMS_x,0.3581663081132532
LCD_y,0.3572115581425639
ASA_m2_g_x,0.3292629072054155
LFPD_y,0.3239261909535783
AV_cm3_g_x,0.2851673654320128
AV_VF_x,0.2688888745579262
cm3_g_y,0.24752666375251148
ASA_m2_cm3_y,0.24590626635013105
NASA_m2_cm3_x,0.22795446009450612
NASA_m2_g_x,0.17476909943920946
AV_cm3_g_y,0.1564722764355173
NASA_m2_cm3_y,0.1280627329509833
NAV_cm3_g_x,0.07552555499625259
NASA_m2_g_y,0.06052430543246276
NAV_cm3_g_y,0.03543232003555287
Has_OMS_y,0.023554485237695322
