Feature,Importance
5,73.3417537400617
0.01_x,10.405650643505414
0.01_y,9.287474874726978
AV_cm3_g_y,0.7049666923783832
AV_cm3_g_x,0.6133439064090151
cm3_g_x,0.5682865648565314
ASA_m2_cm3_y,0.5517621625213877
ASA_m2_cm3_x,0.505954590472218
LFPD_y,0.41674447389732794
PLD_x,0.38575578286485807
ASA_m2_g_y,0.3585980446403161
cm3_g_y,0.3375454250064852
PLD_y,0.3255981824272232
LCD_y,0.3149130870889019
AV_VF_x,0.2598341292496094
ASA_m2_g_x,0.22733337853213562
LCD_x,0.2253729732843156
NASA_m2_g_x,0.22273646616777568
AV_VF_y,0.20703364555963247
LFPD_x,0.1882741398128076
Has_OMS_x,0.14672907797613888
Has_OMS_y,0.13024739419741693
NASA_m2_cm3_x,0.07130733123921096
NAV_cm3_g_y,0.06944794516046861
NASA_m2_cm3_y,0.05697928892969077
NASA_m2_g_y,0.04499940019808381
NAV_cm3_g_x,0.03135665883599922
