temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2025,struct,0.0,0.1,./RUN_FULL_EXP,CAT,CAT,0.776603216171474,0.16004724709562748,0.05422364673351595,13.23127879711824
