Feature,Importance
5,29.287587179834066
cm3_g_y,7.2939866514280745
0.01,5.179018212334932
ASA_m2_cm3_x,4.109014634692214
PLD_x,4.078094001782527
LFPD_y,3.970142714364076
AV_VF_x,3.7154374335713425
AV_VF_y,3.7152175696815806
cm3_g_x,3.6396567317576975
PLD_y,3.4744103043337677
ASA_m2_g_y,3.440705298111919
Has_OMS_x,3.351536236369006
ASA_m2_g_x,3.096799403895567
ASA_m2_cm3_y,2.989417108138866
AV_cm3_g_y,2.9353538224406717
Has_OMS_y,2.932022967151867
LCD_y,2.761712390537556
LFPD_x,2.599834790550432
LCD_x,2.585472229517216
AV_cm3_g_x,1.933644123860435
NASA_m2_g_y,0.8072666591362734
NASA_m2_cm3_y,0.6750167913676076
NASA_m2_cm3_x,0.5084463898873012
NASA_m2_g_x,0.5032824726757791
NAV_cm3_g_y,0.28373104111453906
NAV_cm3_g_x,0.13319284146467658
