Feature,Importance
5,70.67215275378393
0.01_x,15.288435043002726
0.01_y,6.77132532547499
AV_cm3_g_y,0.7090851101811656
ASA_m2_g_y,0.6508168684468798
cm3_g_y,0.6394964117197287
LCD_x,0.517738345150094
AV_cm3_g_x,0.42272305335843224
ASA_m2_g_x,0.42147048144714966
ASA_m2_cm3_x,0.4156197878962019
Has_OMS_y,0.41498302427144734
AV_VF_y,0.40529403405411296
AV_VF_x,0.39270773941972525
ASA_m2_cm3_y,0.24928027308887094
LCD_y,0.24888418799754639
LFPD_x,0.24814814009032343
PLD_y,0.24530798850718583
PLD_x,0.2350312496187267
Has_OMS_x,0.19540267233470512
cm3_g_x,0.1829497976656504
LFPD_y,0.17524417077153598
NASA_m2_g_x,0.1108899542177368
NASA_m2_cm3_x,0.10265385045703791
NAV_cm3_g_x,0.09882188796326954
NASA_m2_g_y,0.09019277763713154
NASA_m2_cm3_y,0.051296075348978024
NAV_cm3_g_y,0.04404899609472175
