Feature,Importance
5,32.659575199720955
0.01,8.470649093562361
cm3_g_y,4.937187747021231
PLD_y,4.662137203721242
AV_VF_y,4.280087155793305
cm3_g_x,4.194975149424057
Has_OMS_x,3.633618044922695
ASA_m2_g_x,3.6306736092274075
AV_VF_x,3.5085486588464496
ASA_m2_cm3_x,3.380813939940965
AV_cm3_g_y,3.36355663124053
PLD_x,2.774815579220126
LFPD_y,2.71473217459271
ASA_m2_g_y,2.6366300681901107
LCD_y,2.518442497457627
ASA_m2_cm3_y,2.500521526497038
LCD_x,2.2255866473073724
Has_OMS_y,2.0876700830824455
LFPD_x,2.0627215788832016
AV_cm3_g_x,1.8421775864623198
NASA_m2_g_y,0.4681806064930156
NASA_m2_g_x,0.4318509049310542
NASA_m2_cm3_x,0.4266541154727642
NASA_m2_cm3_y,0.38440311887343953
NAV_cm3_g_x,0.12619002323848041
NAV_cm3_g_y,0.07760105587711606
