Feature,Importance
5,66.10454875680495
0.01_y,13.242951014355079
0.01_x,12.811160711314544
ASA_m2_cm3_x,0.6865542525462213
ASA_m2_cm3_y,0.6462651332083026
AV_cm3_g_y,0.6315981962510554
AV_cm3_g_x,0.59333913293842
ASA_m2_g_y,0.566512577248442
cm3_g_y,0.5324802867098811
LFPD_x,0.49897194352154517
ASA_m2_g_x,0.49460762247076645
LCD_y,0.4442110797164632
cm3_g_x,0.38595378677480763
Has_OMS_x,0.34529986093284504
AV_VF_y,0.30556588319728056
PLD_x,0.2641496476921043
AV_VF_x,0.24831997004432968
PLD_y,0.24404842765729465
Has_OMS_y,0.1720401085945735
NASA_m2_g_y,0.16923207524067088
NASA_m2_cm3_y,0.1536383279676593
LCD_x,0.13856181758315014
LFPD_y,0.12904674290025575
NASA_m2_g_x,0.07793028302363149
NASA_m2_cm3_x,0.0473597375206256
NAV_cm3_g_x,0.03890115385729059
NAV_cm3_g_y,0.02675146992777923
