Feature,Importance
5,68.04348071739012
0.01_x,17.762691130889618
0.01_y,6.394537732160555
cm3_g_y,0.8157104617182515
AV_cm3_g_y,0.7205879447028041
AV_VF_x,0.6621677873503965
ASA_m2_g_y,0.6248137912599381
AV_cm3_g_x,0.4583976190292439
Has_OMS_y,0.43042404586657057
LCD_x,0.40984556569801667
PLD_y,0.3847331804492963
ASA_m2_g_x,0.3806993017958171
ASA_m2_cm3_y,0.3743593641374038
AV_VF_y,0.353664815573941
ASA_m2_cm3_x,0.3245837918159744
LCD_y,0.3121817898279708
LFPD_x,0.29667881269620433
PLD_x,0.25850578643647576
cm3_g_x,0.2034552866787226
LFPD_y,0.20076782788326525
NASA_m2_cm3_x,0.17356457347194892
NASA_m2_g_x,0.10980323127885594
NASA_m2_g_y,0.10712975448602344
Has_OMS_x,0.06326299927765619
NAV_cm3_g_x,0.05045909987567497
NAV_cm3_g_y,0.04331415354351106
NASA_m2_cm3_y,0.040179434705732146
