Feature,Importance
5,50.61256023948491
0.01_x,18.145443632314016
0.01_y,15.505365525308246
ASA_m2_g_y,1.2491285817029174
AV_cm3_g_y,1.2258341881770414
cm3_g_x,1.1934254011794776
ASA_m2_cm3_y,1.0627151169620048
AV_cm3_g_x,0.9531369747463221
AV_VF_x,0.9142510110594754
cm3_g_y,0.8308997444066755
PLD_x,0.8253170387931262
AV_VF_y,0.8229921690397456
LFPD_y,0.7686585193630286
LFPD_x,0.7180196651901551
LCD_y,0.645221899806269
Has_OMS_x,0.6387955034277828
LCD_x,0.6300064979674471
PLD_y,0.5572702689542923
NASA_m2_cm3_y,0.5555251001009359
ASA_m2_g_x,0.492215040413952
ASA_m2_cm3_x,0.42423469088348414
Has_OMS_y,0.3208869799020296
NASA_m2_g_y,0.30117068349580717
NASA_m2_g_x,0.24362989545889968
NAV_cm3_g_y,0.18654016901164092
NASA_m2_cm3_x,0.12681200000358098
NAV_cm3_g_x,0.049943462846748325
