Feature,Importance
5,65.16999905758544
0.01_x,14.505065356204026
0.01_y,11.772357110591642
ASA_m2_cm3_x,0.8087797953822092
cm3_g_x,0.7521376587279875
AV_cm3_g_y,0.7279890326131708
AV_cm3_g_x,0.6487468450019993
ASA_m2_g_x,0.6307312282074925
Has_OMS_x,0.5744640205176058
LFPD_x,0.4686801271126913
ASA_m2_cm3_y,0.4319347118972165
AV_VF_x,0.38058160743127656
AV_VF_y,0.37844809471924257
Has_OMS_y,0.3721134671713455
cm3_g_y,0.3528864102072342
LFPD_y,0.3237390236429782
LCD_y,0.2976916730458789
NASA_m2_g_y,0.260818952106057
PLD_y,0.2517383302804561
ASA_m2_g_y,0.21239234192637524
PLD_x,0.20599229740821093
NASA_m2_cm3_y,0.15043883966132848
LCD_x,0.14091968738128496
NASA_m2_g_x,0.10769749285897609
NAV_cm3_g_x,0.032587929253079906
NASA_m2_cm3_x,0.02681703293165227
NAV_cm3_g_y,0.014251876133110549
