temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,source_model,target_model,R2,MAE,RMSE,MAPE(%)
293K,0.01,5,2028,struct,0.0,0.1,./RUN_FULL_EXP,CAT,CAT,0.807217118271135,0.14971590739710341,0.04421547075988386,13.51286064110181
