Feature,Importance
5,17.42299044752392
0.01,6.221624607103771
cm3_g_y,5.805615120725259
LFPD_y,5.3554600812258855
AV_cm3_g_x,5.073193713356927
AV_cm3_g_y,5.066294722493952
cm3_g_x,4.998733916049402
LFPD_x,4.672140918795214
LCD_y,4.428175435582816
AV_VF_y,3.9778249622937008
LCD_x,3.6828641464197065
ASA_m2_g_y,3.570954647494913
ASA_m2_cm3_y,3.483216422537829
PLD_x,3.4767112839453613
Has_OMS_x,3.387438421315762
ASA_m2_cm3_x,3.268597468437362
PLD_y,3.2326447404371286
ASA_m2_g_x,3.1808960428883073
AV_VF_x,3.1457620258672625
Has_OMS_y,3.0272952979303707
NASA_m2_g_y,0.9923546610444126
NASA_m2_cm3_y,0.8535739836678544
NASA_m2_g_x,0.8273518670922486
NASA_m2_cm3_x,0.47030406624946336
NAV_cm3_g_x,0.19374541306354992
NAV_cm3_g_y,0.18423558645763402
