temp,lowp,outp,seed,mode,qt_frac,train_ratio,out_root,model,R2,MAE,RMSE,MAPE(%)
293K,0.01,15,2029,struct_with_input,0.2,0.4,./RUN_FULL_EXP,cat,0.9622759082274703,0.17378206540461855,0.06531927623166055,5.965161107197528
